t,r,u,y
13.64,0.54399,0.6135,0.4964
13.65,0.55322,0.634,0.50396
13.66,0.56356,0.657,0.5123
13.67,0.57262,0.6755,0.52042
13.68,0.58208,0.69175,0.52903
13.69,0.59114,0.7075,0.53815
13.7,0.60148,0.7205,0.54866
13.71,0.61071,0.7345,0.558
13.72,0.61994,0.75825,0.56501
13.73,0.62895,0.769,0.57513
13.74,0.6381,0.78686,0.58351
13.75,0.64791,0.80088,0.59336
13.76,0.65697,0.81025,0.60343
13.77,0.66542,0.82163,0.61271
13.78,0.6747,0.82986,0.62355
13.79,0.68377,0.84025,0.63328
13.8,0.69211,0.854,0.64185
13.81,0.70045,0.8615,0.6513
13.82,0.70927,0.86943,0.66129
13.83,0.71757,0.88163,0.66998
13.84,0.72536,0.8775,0.68143
13.85,0.73314,0.88475,0.68983
13.86,0.74093,0.89038,0.69872
13.87,0.74904,0.893,0.70901
13.88,0.75616,0.8905,0.71913
13.89,0.76305,0.8895,0.72836
13.9,0.76995,0.89075,0.73659
13.91,0.77723,0.89362,0.74548
13.92,0.78335,0.88913,0.75438
13.93,0.78946,0.88475,0.763
13.94,0.79519,0.87525,0.77251
13.95,0.80164,0.867,0.78207
13.96,0.80687,0.8595,0.78996
13.97,0.81209,0.85575,0.79686
13.98,0.81665,0.843,0.80509
13.99,0.82167,0.83286,0.81265
14,0.82616,0.82188,0.82016
14.01,0.83005,0.806,0.82822
14.02,0.83389,0.7945,0.83444
14.03,0.83737,0.77271,0.84277
14.04,0.84089,0.7565,0.84923
14.05,0.84379,0.744,0.85446
14.06,0.84645,0.72525,0.86047
14.07,0.84881,0.706,0.86609
14.08,0.85074,0.68862,0.87092
14.09,0.8524,0.65988,0.87759
14.1,0.8539,0.64087,0.88154
14.11,0.85502,0.61838,0.88599
14.12,0.8558,0.59,0.89093
14.13,0.85624,0.56275,0.89549
14.14,0.85624,0.537,0.89894
14.15,0.85624,0.5165,0.90083
14.16,0.85624,0.48329,0.90536
14.17,0.85624,0.46075,0.90728
14.18,0.85624,0.43638,0.90945
14.19,0.85624,0.40937,0.9124
14.2,0.85624,0.38286,0.9147
14.21,0.85624,0.354,0.91762
14.22,0.85624,0.33475,0.91818
14.23,0.85624,0.314,0.91896
14.24,0.85624,0.288,0.92093
14.25,0.85574,0.263,0.92224
14.26,0.85485,0.23375,0.92374
14.27,0.85318,0.20062,0.92541
14.28,0.85074,0.17675,0.92374
14.29,0.84701,0.143,0.92307
14.3,0.84312,0.105,0.92274
14.31,0.83856,0.06625,0.92174
14.32,0.83311,0.031002,0.9194
14.33,0.82622,-0.016875,0.91762
14.34,0.81927,-0.063126,0.9154
14.35,0.81204,-0.11938,0.91462
14.36,0.80363,-0.182,0.91406
14.37,0.79375,-0.2365,0.90917
14.38,0.78429,-0.261,0.89827
14.39,0.77395,-0.277,0.88471
14.4,0.76283,-0.334,0.8797
14.41,0.75082,-0.40429,0.87556
14.42,0.73787,-0.45775,0.86725
14.43,0.72502,-0.50737,0.85774
14.44,0.71168,-0.55487,0.8469
14.45,0.69675,-0.60586,0.83483
14.46,0.68188,-0.655,0.82244
14.47,0.66675,-0.69275,0.8072
14.48,0.65096,-0.737,0.79308
14.49,0.63346,-0.78843,0.77776
14.5,0.61655,-0.83525,0.76272
14.51,0.59915,-0.88887,0.7486
14.52,0.58135,-0.94825,0.73525
14.53,0.56356,-0.99588,0.7188
14.54,0.54299,-1.0538,0.70134
14.55,0.5242,-1.1045,0.68432
14.56,0.50474,-1.153,0.66631
14.57,0.48528,-1.199,0.64763
14.58,0.46326,-1.2584,0.62811
14.59,0.44297,-1.304,0.60838
14.6,0.42239,-1.354,0.58908
14.61,0.40108,-1.4021,0.56871
14.62,0.3783,-1.4515,0.54599
14.63,0.35695,-1.4955,0.52475
14.64,0.33538,-1.542,0.50351
14.65,0.3137,-1.576,0.47983
14.66,0.29052,-1.6243,0.45706
14.67,0.26771,-1.6555,0.43095
14.68,0.24553,-1.6974,0.4086
14.69,0.22329,-1.7322,0.38486
14.7,0.19946,-1.7667,0.35857
14.71,0.17659,-1.804,0.33449
14.72,0.15479,-1.8225,0.30736
14.73,0.13255,-1.839,0.27978
14.74,0.1084,-1.6389,0.20302
14.75,0.085902,-1.5888,0.16552
14.76,0.064051,-1.7674,0.17703
14.77,0.042089,-1.6286,0.11837
14.78,0.020404,-1.6074,0.088014
14.79,-0.0033355,-1.7498,0.090296
14.8,-0.024687,-1.6025,0.032024
14.81,-0.045703,-1.687,0.026466
14.82,-0.06672,-1.721,0.0080063
14.83,-0.089349,-1.5958,-0.045592
14.84,-0.10964,-1.7064,-0.04448
14.85,-0.12966,-1.674,-0.075673
14.86,-0.14945,-1.5922,-0.1159
14.87,-0.17058,-1.724,-0.11098
14.88,-0.18937,-1.6322,-0.15357
14.89,-0.20817,-1.612,-0.17792
14.9,-0.22596,-1.7038,-0.17814
14.91,-0.24477,-1.6324,-0.21515
14.92,-0.26293,-1.642,-0.23274
14.93,-0.27961,-1.692,-0.24047
14.94,-0.29574,-1.6363,-0.27088
14.95,-0.31269,-1.6493,-0.28613
14.96,-0.32826,-1.675,-0.29802
14.97,-0.34272,-1.6288,-0.32426
14.98,-0.35673,-1.6365,-0.3376
14.99,-0.37122,-1.6296,-0.35495
15,-0.38425,-1.6061,-0.3738
15.01,-0.39671,-1.6136,-0.38503
15.02,-0.4081,-1.6018,-0.39976
15.03,-0.41922,-1.5696,-0.41839
15.04,-0.43068,-1.5578,-0.43212
15.05,-0.44013,-1.5365,-0.44636
15.06,-0.44925,-1.5077,-0.46126
15.07,-0.4577,-1.482,-0.4746
15.08,-0.46565,-1.4509,-0.48861
15.09,-0.4726,-1.4159,-0.50168
15.1,-0.47888,-1.3826,-0.51341
15.11,-0.48451,-1.3399,-0.52607
15.12,-0.4895,-1.285,-0.54043
15.13,-0.49339,-1.24,-0.55122
15.14,-0.49684,-1.192,-0.56178
15.15,-0.4994,-1.131,-0.57368
15.16,-0.50116,-1.0696,-0.58428
15.17,-0.50212,-0.99788,-0.59586
15.18,-0.50262,-0.94175,-0.60304
15.19,-0.50262,-0.88683,-0.60901
15.2,-0.50262,-0.82314,-0.61637
15.21,-0.50307,-0.769,-0.62183
15.22,-0.50318,-0.70975,-0.62806
15.23,-0.50374,-0.6585,-0.63251
15.24,-0.50434,-0.60714,-0.63619
15.25,-0.50496,-0.55787,-0.63984
15.26,-0.50607,-0.51475,-0.6424
15.27,-0.50691,-0.47225,-0.6449
15.28,-0.50785,-0.42425,-0.64852
15.29,-0.50952,-0.38575,-0.64941
15.3,-0.51085,-0.349,-0.65074
15.31,-0.51219,-0.31225,-0.65208
15.32,-0.51374,-0.279,-0.65297
15.33,-0.51558,-0.24612,-0.65347
15.34,-0.51752,-0.21738,-0.65347
15.35,-0.51936,-0.18825,-0.65413
15.36,-0.52156,-0.16229,-0.65405
15.37,-0.52397,-0.1325,-0.65475
15.38,-0.5262,-0.11075,-0.6543
15.39,-0.52887,-0.090999,-0.65386
15.4,-0.5312,-0.07,-0.65363
15.41,-0.53414,-0.049571,-0.65347
15.42,-0.53704,-0.026126,-0.65425
15.43,-0.53982,-0.016125,-0.65297
15.44,-0.54277,-0.00074981,-0.65247
15.45,-0.54602,0.017286,-0.65322
15.46,-0.54933,0.027,-0.65208
15.47,-0.55266,0.0465,-0.65386
15.48,-0.556,0.0535,-0.65297
15.49,-0.56,0.060714,-0.65227
15.5,-0.56351,0.070125,-0.6528
15.51,-0.56723,0.075125,-0.6523
15.52,-0.57085,0.081375,-0.65258
15.53,-0.57474,0.0915,-0.65402
15.54,-0.57902,0.09075,-0.65308
15.55,-0.58291,0.0885,-0.65252
15.56,-0.58714,0.08925,-0.65297
15.57,-0.59114,0.090999,-0.65386
15.58,-0.59603,0.081125,-0.65258
15.59,-0.6002,0.077375,-0.65258
15.6,-0.60448,0.07575,-0.65363
15.61,-0.60899,0.072,-0.65449
15.62,-0.61405,0.0685,-0.65586
15.63,-0.61872,0.0665,-0.65775
15.64,-0.62316,0.056,-0.65786
15.65,-0.62806,0.051,-0.65953
15.66,-0.63301,0.042,-0.66072
15.67,-0.63784,0.0385,-0.66342
15.68,-0.64279,0.0215,-0.66297
15.69,-0.64763,0.0135,-0.6647
15.7,-0.65271,0.0052856,-0.6672
15.71,-0.65786,-0.003,-0.66987
15.72,-0.66286,-0.0087503,-0.67298
15.73,-0.66787,-0.0245,-0.67387
15.74,-0.6733,-0.042714,-0.67476
15.75,-0.67838,-0.057875,-0.67665
15.76,-0.68338,-0.07625,-0.67793
15.77,-0.68866,-0.097501,-0.67876
15.78,-0.69383,-0.10588,-0.68266
15.79,-0.69934,-0.12575,-0.68477
15.8,-0.70434,-0.124,-0.69122
15.81,-0.70968,-0.12375,-0.697
15.82,-0.71479,-0.126,-0.70234
15.83,-0.7203,-0.1345,-0.70718
15.84,-0.72558,-0.162,-0.70718
15.85,-0.73075,-0.18625,-0.7079
15.86,-0.73583,-0.201,-0.7113
15.87,-0.74126,-0.216,-0.71502
15.88,-0.74626,-0.2295,-0.71902
15.89,-0.75127,-0.243,-0.7228
15.9,-0.75627,-0.25675,-0.72602
15.91,-0.76156,-0.26686,-0.73125
15.92,-0.76678,-0.27038,-0.73742
15.93,-0.77178,-0.2875,-0.74026
15.94,-0.77679,-0.29362,-0.74548
15.95,-0.78215,-0.30157,-0.75089
15.96,-0.78685,-0.312,-0.75572
15.97,-0.79174,-0.3145,-0.76139
15.98,-0.79641,-0.325,-0.7655
15.99,-0.80147,-0.334,-0.77071
16,-0.80603,-0.33925,-0.77606
16.01,-0.81087,-0.35025,-0.77973
16.02,-0.81532,-0.35838,-0.78418
16.03,-0.81977,-0.35925,-0.79019
16.04,-0.82421,-0.3725,-0.79397
16.05,-0.82866,-0.3795,-0.79842
16.06,-0.83278,-0.3835,-0.80353
16.07,-0.83711,-0.393,-0.80731
16.08,-0.84139,-0.396,-0.81298
16.09,-0.84529,-0.40038,-0.81771
16.1,-0.84918,-0.39862,-0.82355
16.11,-0.85313,-0.40186,-0.82841
16.12,-0.85735,-0.405,-0.83333
16.13,-0.86091,-0.40975,-0.83745
16.14,-0.86469,-0.413,-0.84156
16.15,-0.86803,-0.4145,-0.84579
16.16,-0.87155,-0.41443,-0.85084
16.17,-0.87503,-0.40837,-0.85663
16.18,-0.87792,-0.41262,-0.86024
16.19,-0.88109,-0.41037,-0.86452
16.2,-0.88439,-0.40957,-0.86901
16.21,-0.88738,-0.41,-0.8727
16.22,-0.89004,-0.4015,-0.87792
16.23,-0.89249,-0.404,-0.8807
16.24,-0.89513,-0.39943,-0.88515
16.25,-0.89783,-0.39038,-0.89021
16.26,-0.90005,-0.39075,-0.89271
16.27,-0.90228,-0.38513,-0.89661
16.28,-0.90411,-0.37087,-0.90189
16.29,-0.90639,-0.37575,-0.90317
16.3,-0.90806,-0.3655,-0.90739
16.31,-0.90973,-0.35675,-0.91095
16.32,-0.9114,-0.352,-0.91362
16.33,-0.91306,-0.34363,-0.91657
16.34,-0.91418,-0.33613,-0.91935
16.35,-0.91568,-0.321,-0.92374
16.36,-0.9168,-0.31186,-0.92639
16.37,-0.91762,-0.3035,-0.92874
16.38,-0.9184,-0.29375,-0.93086
16.39,-0.91896,-0.286,-0.9323
16.4,-0.91985,-0.278,-0.93419
16.41,-0.9201,-0.26243,-0.93707
16.42,-0.92068,-0.246,-0.93975
16.43,-0.92074,-0.23875,-0.94047
16.44,-0.92074,-0.23,-0.94131
16.45,-0.92074,-0.2135,-0.94364
16.46,-0.92074,-0.206,-0.94387
16.47,-0.92074,-0.19157,-0.94558
16.48,-0.92051,-0.184,-0.94564
16.49,-0.92029,-0.17129,-0.94647
16.5,-0.91979,-0.1535,-0.9482
16.51,-0.91907,-0.14437,-0.94792
16.52,-0.91796,-0.12938,-0.94848
16.53,-0.91684,-0.11113,-0.94948
16.54,-0.91551,-0.101,-0.94831
16.55,-0.91384,-0.083499,-0.94876
16.56,-0.91217,-0.06975,-0.94787
16.57,-0.91006,-0.053,-0.94742
16.58,-0.90761,-0.0375,-0.94598
16.59,-0.90539,-0.018125,-0.9457
16.6,-0.90278,0.0026247,-0.9452
16.61,-0.89996,0.020144,-0.94393
16.62,-0.89672,0.045,-0.9432
16.63,-0.89338,0.069001,-0.94242
16.64,-0.89004,0.092,-0.94164
16.65,-0.88671,0.11575,-0.9402
16.66,-0.88293,0.12386,-0.93465
16.67,-0.87887,0.12425,-0.92769
16.68,-0.87453,0.13313,-0.9229
16.69,-0.87047,0.17688,-0.92513
16.7,-0.86571,0.20429,-0.92302
16.71,-0.86069,0.22,-0.91851
16.72,-0.85613,0.24075,-0.91495
16.73,-0.85112,0.2595,-0.91051
16.74,-0.84569,0.27643,-0.90491
16.75,-0.84017,0.29438,-0.90011
16.76,-0.835,0.30963,-0.89449
16.77,-0.82944,0.3265,-0.88921
16.78,-0.82349,0.34763,-0.88465
16.79,-0.81721,0.35975,-0.87681
16.8,-0.81109,0.3825,-0.87248
16.81,-0.80498,0.39775,-0.86614
16.82,-0.79842,0.411,-0.85891
16.83,-0.79152,0.42588,-0.85151
16.84,-0.78485,0.44525,-0.84568
16.85,-0.77818,0.46737,-0.84023
16.86,-0.77141,0.48543,-0.83381
16.87,-0.76394,0.5045,-0.82666
16.88,-0.75672,0.52175,-0.81966
16.89,-0.74993,0.54,-0.81265
16.9,-0.74259,0.5605,-0.80653
16.91,-0.73462,0.58171,-0.7995
16.92,-0.72708,0.59987,-0.79174
16.93,-0.71941,0.61012,-0.78307
16.94,-0.71318,0.62763,-0.77723
16.95,-0.70929,0.63638,-0.77334
16.96,-0.70267,0.65037,-0.76672
16.97,-0.69489,0.66575,-0.7585
16.98,-0.68677,0.68186,-0.75
16.99,-0.67854,0.69675,-0.74126
17,-0.67031,0.71,-0.73259
17.01,-0.66253,0.7275,-0.7248
17.02,-0.65405,0.73829,-0.71498
17.03,-0.64574,0.74913,-0.70512
17.04,-0.63745,0.76137,-0.69633
17.05,-0.62928,0.77075,-0.68672
17.06,-0.62062,0.792,-0.67921
17.07,-0.61204,0.794,-0.66764
17.08,-0.6037,0.80425,-0.65842
17.09,-0.59559,0.814,-0.64896
17.1,-0.58747,0.82225,-0.63951
17.11,-0.5783,0.83525,-0.63011
17.12,-0.56996,0.8385,-0.61972
17.13,-0.56189,0.84225,-0.60943
17.14,-0.55372,0.85175,-0.60081
17.15,-0.54455,0.8515,-0.58847
17.16,-0.53643,0.857,-0.57913
17.17,-0.52831,0.867,-0.57079
17.18,-0.52042,0.865,-0.56
17.19,-0.51141,0.86563,-0.54861
17.2,-0.50335,0.86875,-0.53915
17.21,-0.4954,0.868,-0.52898
17.22,-0.48756,0.86712,-0.51903
17.23,-0.47905,0.86671,-0.50879
17.24,-0.47082,0.8665,-0.49895
17.25,-0.46348,0.868,-0.48972
17.26,-0.4557,0.865,-0.47994
17.27,-0.44772,0.85786,-0.46895
17.28,-0.4398,0.85437,-0.45909
17.29,-0.43251,0.85337,-0.45069
17.3,-0.42528,0.8435,-0.44013
17.31,-0.41754,0.84529,-0.43203
17.32,-0.41011,0.832,-0.42078
17.33,-0.40332,0.827,-0.41222
17.34,-0.39632,0.82,-0.40321
17.35,-0.38964,0.813,-0.39454
17.36,-0.38231,0.81063,-0.38642
17.37,-0.37563,0.79913,-0.37708
17.38,-0.36924,0.78912,-0.36846
17.39,-0.36312,0.78063,-0.36018
17.4,-0.3564,0.76925,-0.35139
17.41,-0.35028,0.7615,-0.34405
17.42,-0.3445,0.756,-0.33771
17.43,-0.33894,0.742,-0.32915
17.44,-0.33282,0.7245,-0.3202
17.45,-0.32754,0.71575,-0.31353
17.46,-0.32215,0.70412,-0.30669
17.47,-0.31709,0.68738,-0.29885
17.48,-0.31206,0.67571,-0.2923
17.49,-0.30702,0.66225,-0.28556
17.5,-0.30246,0.65,-0.27978
17.51,-0.29813,0.63725,-0.27389
17.52,-0.29376,0.61971,-0.26701
17.53,-0.28951,0.601,-0.26043
17.54,-0.28567,0.58537,-0.25454
17.55,-0.28217,0.56588,-0.24859
17.56,-0.27832,0.55614,-0.24489
17.57,-0.27489,0.532,-0.23841
17.58,-0.272,0.5135,-0.2333
17.59,-0.26888,0.499,-0.22952
17.6,-0.26644,0.48075,-0.22507
17.61,-0.26354,0.464,-0.22112
17.62,-0.26132,0.444,-0.21706
17.63,-0.2591,0.42275,-0.21289
17.64,-0.25726,0.40375,-0.20939
17.65,-0.25543,0.38175,-0.20594
17.66,-0.25398,0.3645,-0.2035
17.67,-0.25254,0.35175,-0.20238
17.68,-0.25131,0.325,-0.19838
17.69,-0.25053,0.3,-0.19527
17.7,-0.2497,0.2825,-0.19388
17.71,-0.24953,0.2575,-0.1911
17.72,-0.24909,0.23262,-0.18904
17.73,-0.24909,0.211,-0.18815
17.74,-0.24909,0.1914,-0.18708
17.75,-0.24864,0.176,-0.18726
17.76,-0.24786,0.16025,-0.18626
17.77,-0.2461,0.14086,-0.18434
17.78,-0.24436,0.12912,-0.18337
17.79,-0.24169,0.12112,-0.18248
17.8,-0.23891,0.10988,-0.18064
17.81,-0.2353,0.11157,-0.18116
17.82,-0.2313,0.107,-0.17925
17.83,-0.22685,0.107,-0.17759
17.84,-0.22218,0.11,-0.17636
17.85,-0.21684,0.11375,-0.17447
17.86,-0.21022,0.12212,-0.17264
17.87,-0.20394,0.12637,-0.16925
17.88,-0.19727,0.13637,-0.16647
17.89,-0.19021,0.153,-0.16469
17.9,-0.1817,0.166,-0.16057
17.91,-0.17369,0.1845,-0.15768
17.92,-0.16502,0.20675,-0.15512
17.93,-0.15612,0.22,-0.14945
17.94,-0.14601,0.24587,-0.14517
17.95,-0.13628,0.27025,-0.14072
17.96,-0.12605,0.2945,-0.13572
17.97,-0.11587,0.3145,-0.12905
17.98,-0.10427,0.34629,-0.12385
17.99,-0.092518,0.377,-0.11754
18,-0.080953,0.408,-0.1112
18.01,-0.069278,0.43925,-0.10464
18.02,-0.056426,0.46986,-0.096077
18.03,-0.043479,0.502,-0.08757
18.04,-0.030747,0.53575,-0.079563
18.05,-0.017792,0.56888,-0.071112
18.06,-0.003495,0.622,-0.065195
18.07,0.01023,0.658,-0.0556
18.08,0.02413,0.6855,-0.043813
18.09,0.03803,0.7135,-0.03247
18.1,0.05193,0.74525,-0.021128
18.11,0.067721,0.78563,-0.0093402
18.12,0.082177,0.81375,0.0035029
18.13,0.096633,0.8475,0.015179
18.14,0.11148,0.88337,0.026855
18.15,0.12755,0.91925,0.040699
18.16,0.14256,0.9555,0.052709
18.17,0.15757,0.994,0.064385
18.18,0.17258,1.019,0.079619
18.19,0.18926,1.053,0.094687
18.2,0.20455,1.0849,0.10831
18.21,0.21956,1.1139,0.12271
18.22,0.23458,1.1473,0.13616
18.23,0.25042,1.1794,0.15085
18.24,0.26655,1.2138,0.16513
18.25,0.28156,1.242,0.1797
18.26,0.29613,1.2685,0.19482
18.27,0.312,1.2934,0.21128
18.28,0.32726,1.3169,0.22752
18.29,0.34216,1.3413,0.24264
18.3,0.35662,1.3656,0.25754
18.31,0.37179,1.3914,0.27311
18.32,0.38653,1.404,0.2909
18.33,0.40032,1.426,0.30524
18.34,0.41389,1.441,0.32115
18.35,0.42745,1.45,0.33805
18.36,0.44213,1.4666,0.35484
18.37,0.45531,1.474,0.37119
18.38,0.4681,1.479,0.38759
18.39,0.4805,1.4851,0.40366
18.4,0.49395,1.4867,0.42156
18.41,0.50596,1.488,0.43724
18.42,0.5173,1.4885,0.45258
18.43,0.52842,1.476,0.47015
18.44,0.54049,1.4715,0.48667
18.45,0.55105,1.459,0.50307
18.46,0.56123,1.4425,0.51969
18.47,0.57118,1.4281,0.53471
18.48,0.58085,1.416,0.54939
18.49,0.59025,1.402,0.56367
18.5,0.59915,1.383,0.5778
18.51,0.60704,1.3595,0.59236
18.52,0.61535,1.3344,0.60696
18.53,0.62289,1.3105,0.62011
18.54,0.62961,1.288,0.632
18.55,0.63612,1.2629,0.64346
18.56,0.64235,1.2381,0.65462
18.57,0.64807,1.2,0.66809
18.58,0.65297,1.1745,0.67721
18.59,0.65741,1.143,0.68699
18.6,0.66153,1.107,0.69711
18.61,0.66531,1.0726,0.70606
18.62,0.66848,1.0315,0.71579
18.63,0.67098,0.99525,0.72358
18.64,0.67282,0.95688,0.73097
18.65,0.67454,0.9115,0.73859
18.66,0.67543,0.8715,0.74437
18.67,0.67598,0.833,0.74915
18.68,0.6761,0.788,0.75483
18.69,0.67593,0.74225,0.75994
18.7,0.67537,0.70037,0.76383
18.71,0.67443,0.65262,0.76784
18.72,0.67326,0.607,0.77139
18.73,0.67133,0.56229,0.77313
18.74,0.66898,0.51675,0.7744
18.75,0.66631,0.467,0.77662
18.76,0.66342,0.41875,0.77751
18.77,0.65964,0.365,0.77859
18.78,0.65558,0.3115,0.77918
18.79,0.65119,0.26488,0.77784
18.8,0.64657,0.21663,0.77606
18.81,0.64089,0.161,0.77471
18.82,0.63517,0.101,0.77395
18.83,0.62906,0.055249,0.76984
18.84,0.62272,0.0024998,0.76684
18.85,0.61605,-0.05475,0.7645
18.86,0.60821,-0.121,0.76161
18.87,0.60081,-0.19537,0.76139
18.88,0.59303,-0.25038,0.7561
18.89,0.58486,-0.27462,0.74382
18.9,0.57524,-0.31025,0.73236
18.91,0.56645,-0.3705,0.72747
18.92,0.55733,-0.42175,0.72024
18.93,0.54755,-0.485,0.71524
18.94,0.53698,-0.52763,0.70301
18.95,0.52698,-0.57263,0.69328
18.96,0.51658,-0.616,0.68299
18.97,0.50596,-0.65425,0.67115
18.98,0.49436,-0.69114,0.65761
18.99,0.48261,-0.73025,0.64452
19,0.47149,-0.768,0.63206
19.01,0.45981,-0.8065,0.62016
19.02,0.44747,-0.85386,0.60823
19.03,0.4349,-0.89863,0.59587
19.04,0.42267,-0.93275,0.5818
19.05,0.41044,-0.96687,0.56762
19.06,0.39702,-1.005,0.55289
19.07,0.38431,-1.044,0.53954
19.08,0.37152,-1.0683,0.52297
19.09,0.35851,-1.101,0.50863
19.1,0.3455,-1.1315,0.49395
19.11,0.33138,-1.1604,0.47633
19.12,0.3182,-1.1919,0.46192
19.13,0.30513,-1.2181,0.44636
19.14,0.29179,-1.2409,0.43001
19.15,0.27755,-1.269,0.41289
19.16,0.26421,-1.286,0.39587
19.17,0.2512,-1.3015,0.37853
19.18,0.23797,-1.328,0.36385
19.19,0.22373,-1.3374,0.34355
19.2,0.21067,-1.3568,0.32798
19.21,0.19749,-1.3703,0.31136
19.22,0.18465,-1.3844,0.29485
19.23,0.17131,-1.3909,0.27648
19.24,0.15779,-1.393,0.25743
19.25,0.14545,-1.404,0.24153
19.26,0.13311,-1.4095,0.22473
19.27,0.11984,-1.4159,0.20785
19.28,0.10747,-1.4194,0.19065
19.29,0.095354,-1.417,0.17358
19.3,0.083678,-1.4125,0.15624
19.31,0.071486,-1.4107,0.13916
19.32,0.060048,-1.415,0.12454
19.33,0.048927,-1.4017,0.10697
19.34,0.03803,-1.397,0.092073
19.35,0.027466,-1.39,0.076839
19.36,0.016346,-1.3763,0.059548
19.37,0.0063385,-1.3661,0.04498
19.38,-0.0033914,-1.3518,0.029691
19.39,-0.012844,-1.3392,0.015623
19.4,-0.023018,-1.3275,0.0014456
19.41,-0.031581,-1.3095,-0.012455
19.42,-0.040143,-1.293,-0.025688
19.43,-0.048038,-1.278,-0.037808
19.44,-0.056601,-1.2494,-0.05332
19.45,-0.064107,-1.2331,-0.064162
19.46,-0.070946,-1.2115,-0.075727
19.47,-0.077618,-1.1881,-0.087459
19.48,-0.084194,-1.1616,-0.098873
19.49,-0.090406,-1.1335,-0.1102
19.5,-0.095632,-1.109,-0.1201
19.51,-0.10064,-1.085,-0.12855
19.52,-0.10567,-1.0563,-0.13795
19.53,-0.10992,-1.0285,-0.14645
19.54,-0.11376,-0.99462,-0.15562
19.55,-0.11709,-0.959,-0.1643
19.56,-0.12035,-0.92543,-0.17188
19.57,-0.12276,-0.897,-0.17748
19.58,-0.12488,-0.85475,-0.18526
19.59,-0.12655,-0.822,-0.1906
19.6,-0.12788,-0.7855,-0.19593
19.61,-0.1286,-0.741,-0.20222
19.62,-0.12899,-0.70886,-0.20531
19.63,-0.12899,-0.66775,-0.20995
19.64,-0.12899,-0.62875,-0.21362
19.65,-0.12888,-0.59575,-0.21517
19.66,-0.12832,-0.558,-0.21817
19.67,-0.1281,-0.52325,-0.22018
19.68,-0.12766,-0.493,-0.22107
19.69,-0.1266,-0.44588,-0.22435
19.7,-0.12577,-0.41587,-0.22435
19.71,-0.12504,-0.38088,-0.22535
19.72,-0.12399,-0.347,-0.22613
19.73,-0.12264,-0.30828,-0.2271
19.74,-0.12121,-0.26925,-0.22785
19.75,-0.11965,-0.242,-0.22596
19.76,-0.11798,-0.207,-0.22596
19.77,-0.11622,-0.17371,-0.22488
19.78,-0.11448,-0.13725,-0.22429
19.79,-0.11237,-0.101,-0.22401
19.8,-0.11053,-0.066499,-0.22318
19.81,-0.10815,-0.034,-0.22087
19.82,-0.10586,-0.0029999,-0.2184
19.83,-0.10353,0.0405,-0.21918
19.84,-0.10097,0.0745,-0.21751
19.85,-0.098412,0.116,-0.21717
19.86,-0.095354,0.1565,-0.21573
19.87,-0.092574,0.16563,-0.208
19.88,-0.089794,0.18062,-0.20188
19.89,-0.087014,0.219,-0.20088
19.9,-0.083511,0.25475,-0.19816
19.91,-0.080509,0.2835,-0.19482
19.92,-0.077173,0.30925,-0.19049
19.93,-0.073837,0.328,-0.18504
19.94,-0.070167,0.36238,-0.18176
19.95,-0.066831,0.37925,-0.17564
19.96,-0.063495,0.39962,-0.17036
19.97,-0.059714,0.41725,-0.16458
19.98,-0.056235,0.43643,-0.15898
19.99,-0.052375,0.45525,-0.15301
20,-0.048483,0.468,-0.14589
20.01,-0.045036,0.485,-0.14033
20.02,-0.040922,0.50486,-0.13522
20.03,-0.036863,0.5235,-0.1296
20.04,-0.032971,0.53937,-0.12393
20.05,-0.029079,0.55538,-0.11832
20.06,-0.024909,0.56886,-0.11164
20.07,-0.020906,0.583,-0.10542
20.08,-0.017014,0.595,-0.099413
20.09,-0.013122,0.603,-0.092519
20.1,-0.0092295,0.61475,-0.086625
20.11,-0.0049484,0.6315,-0.08112
20.12,-0.0010564,0.6395,-0.07456
20.13,0.0028357,0.64888,-0.068443
20.14,0.0067276,0.65612,-0.061994
20.15,0.011009,0.66325,-0.055155
20.16,0.014901,0.673,-0.049595
20.17,0.018793,0.676,-0.042701
20.18,0.022685,0.676,-0.035139
20.19,0.026799,0.686,-0.029857
20.2,0.030413,0.68225,-0.022073
20.21,0.034305,0.6835,-0.015679
20.22,0.037752,0.68688,-0.010008
20.23,0.041621,0.68429,-0.0028595
20.24,0.045147,0.68275,0.003781
20.25,0.048928,0.679,0.010675
20.26,0.052264,0.67725,0.016791
20.27,0.055791,0.675,0.022748
20.28,0.05927,0.66712,0.029913
20.29,0.062161,0.66663,0.034805
20.3,0.065497,0.664,0.040032
20.31,0.068753,0.65328,0.047022
20.32,0.071613,0.647,0.052931
20.33,0.074504,0.64325,0.057824
20.34,0.077395,0.633,0.063829
20.35,0.079953,0.62275,0.0695
20.36,0.082955,0.62063,0.073503
20.37,0.085346,0.611,0.078229
20.38,0.087848,0.6035,0.082677
20.39,0.090072,0.59463,0.087236
20.4,0.092518,0.579,0.093186
20.41,0.09452,0.5695,0.097189
20.42,0.096522,0.55775,0.10153
20.43,0.098301,0.548,0.10542
20.44,0.10014,0.54075,0.10825
20.45,0.1018,0.52075,0.11381
20.46,0.10308,0.51137,0.11643
20.47,0.10464,0.49638,0.12026
20.48,0.1058,0.48471,0.12315
20.49,0.10697,0.46975,0.12643
20.5,0.10809,0.45,0.13077
20.51,0.10875,0.43675,0.13311
