t,r,u,y
13.77,-0.061494,0.3745,0.067054
13.78,-0.061827,0.338,0.067387
13.79,-0.062161,0.29625,0.068722
13.8,-0.062717,0.259,0.068944
13.81,-0.063162,0.22138,0.068221
13.82,-0.06344,0.19012,0.067109
13.83,-0.063996,0.15675,0.066275
13.84,-0.06456,0.12428,0.065068
13.85,-0.065163,0.084,0.065163
13.86,-0.066053,0.05025,0.064496
13.87,-0.06672,0.021998,0.062717
13.88,-0.067292,-0.012715,0.061637
13.89,-0.068166,-0.043251,0.059492
13.9,-0.068888,-0.08625,0.060715
13.91,-0.0695,-0.11863,0.059603
13.92,-0.070445,-0.14925,0.058269
13.93,-0.071359,-0.16943,0.053821
13.94,-0.072058,-0.19,0.049818
13.95,-0.07317,-0.224,0.049706
13.96,-0.074059,-0.2495,0.047149
13.97,-0.075044,-0.26771,0.042447
13.98,-0.076116,-0.2915,0.040032
13.99,-0.076839,-0.3095,0.036251
14,-0.077951,-0.327,0.032637
14.01,-0.079174,-0.349,0.029357
14.02,-0.080286,-0.359,0.024575
14.03,-0.081398,-0.368,0.019349
14.04,-0.082177,-0.38225,0.01579
14.05,-0.083178,-0.4,0.012899
14.06,-0.084401,-0.41087,0.0078953
14.07,-0.085513,-0.42025,0.0034471
14.08,-0.086625,-0.42625,-0.0013345
14.09,-0.087816,-0.43429,-0.0057189
14.1,-0.089405,-0.443,-0.01023
14.11,-0.090517,-0.4515,-0.014122
14.12,-0.091629,-0.452,-0.019571
14.13,-0.092773,-0.45943,-0.02313
14.14,-0.093964,-0.45363,-0.029802
14.15,-0.095076,-0.46013,-0.033471
14.16,-0.096188,-0.45838,-0.038586
14.17,-0.0973,-0.46063,-0.042256
14.18,-0.098491,-0.46357,-0.046386
14.19,-0.10008,-0.456,-0.052042
14.2,-0.10119,-0.458,-0.0556
14.21,-0.1023,-0.455,-0.059826
14.22,-0.10351,-0.44814,-0.065195
14.23,-0.10464,-0.44862,-0.068444
14.24,-0.10575,-0.44488,-0.072502
14.25,-0.10686,-0.43613,-0.077506
14.26,-0.10809,-0.436,-0.080509
14.27,-0.1092,-0.42975,-0.084401
14.28,-0.11031,-0.419,-0.089182
14.29,-0.11142,-0.4165,-0.091962
14.3,-0.11209,-0.413,-0.094742
14.31,-0.11331,-0.40363,-0.098968
14.32,-0.11442,-0.3955,-0.10258
14.33,-0.11554,-0.38662,-0.10642
14.34,-0.11622,-0.37571,-0.11006
14.35,-0.11743,-0.372,-0.11231
14.36,-0.11821,-0.367,-0.11476
14.37,-0.11921,-0.357,-0.11787
14.38,-0.11991,-0.35243,-0.11959
14.39,-0.12082,-0.336,-0.12415
14.4,-0.12176,-0.33037,-0.12616
14.41,-0.12243,-0.32137,-0.12832
14.42,-0.12338,-0.31287,-0.13088
14.43,-0.12397,-0.30529,-0.13287
14.44,-0.12454,-0.291,-0.13611
14.45,-0.12554,-0.28725,-0.13689
14.46,-0.1261,-0.279,-0.13856
14.47,-0.1267,-0.26571,-0.14113
14.48,-0.12727,-0.25975,-0.14217
14.49,-0.12782,-0.24913,-0.14428
14.5,-0.12838,-0.236,-0.14651
14.51,-0.12855,-0.231,-0.14678
14.52,-0.1291,-0.2195,-0.14879
14.53,-0.12944,-0.207,-0.15079
14.54,-0.12977,-0.19975,-0.15145
14.55,-0.13033,-0.195,-0.15168
14.56,-0.13033,-0.17875,-0.15407
14.57,-0.1306,-0.16625,-0.15574
14.58,-0.13077,-0.15663,-0.15657
14.59,-0.13083,-0.14457,-0.15784
14.6,-0.13122,-0.1375,-0.1579
14.61,-0.13122,-0.1315,-0.15768
14.62,-0.13122,-0.12,-0.15835
14.63,-0.13122,-0.11114,-0.15898
14.64,-0.13094,-0.09575,-0.16041
14.65,-0.13038,-0.0885,-0.15979
14.66,-0.12933,-0.075,-0.16002
14.67,-0.12805,-0.062,-0.15957
14.68,-0.12594,-0.049143,-0.15854
14.69,-0.12365,-0.025,-0.15924
14.7,-0.12076,-0.01175,-0.15735
14.71,-0.11743,0.0074998,-0.1559
14.72,-0.11342,0.036285,-0.15555
14.73,-0.10898,0.059876,-0.15407
14.74,-0.10436,0.097126,-0.15507
14.75,-0.099357,0.13463,-0.15535
14.76,-0.093408,0.163,-0.15168
14.77,-0.087626,0.1745,-0.145
14.78,-0.081176,0.182,-0.13722
14.79,-0.074726,0.20075,-0.13144
14.8,-0.067609,0.247,-0.13122
14.81,-0.059047,0.28988,-0.12805
14.82,-0.051263,0.32362,-0.12332
14.83,-0.04309,0.35613,-0.11843
14.84,-0.034568,0.39271,-0.11298
14.85,-0.024686,0.422,-0.10497
14.86,-0.015234,0.45075,-0.096966
14.87,-0.0057824,0.478,-0.088515
14.88,0.0045117,0.50672,-0.079683
14.89,0.015512,0.54912,-0.072614
14.9,0.026076,0.57925,-0.063662
14.91,0.03714,0.61737,-0.05599
14.92,0.048261,0.65038,-0.046537
14.93,0.060493,0.67957,-0.034821
14.94,0.072503,0.714,-0.024908
14.95,0.08429,0.737,-0.01201
14.96,0.096521,0.768,-0.0011121
14.97,0.1098,0.80928,0.0092134
14.98,0.12271,0.8445,0.020238
14.99,0.1355,0.87913,0.031359
15,0.14829,0.916,0.041923
15.01,0.16235,0.945,0.056935
15.02,0.1757,0.98025,0.068499
15.03,0.18904,1.0125,0.080731
15.04,0.20238,1.0425,0.093964
15.05,0.21573,1.072,0.1072
15.06,0.23085,1.1076,0.12115
15.07,0.24447,1.1408,0.13394
15.08,0.25837,1.1739,0.14678
15.09,0.27203,1.2026,0.16095
15.1,0.28712,1.2285,0.17703
15.11,0.30069,1.2503,0.19249
15.12,0.31447,1.275,0.20683
15.13,0.32864,1.2976,0.22272
15.14,0.34322,1.3321,0.2363
15.15,0.35673,1.3487,0.25231
15.16,0.37052,1.3726,0.26666
15.17,0.38386,1.3904,0.28206
15.18,0.39816,1.4046,0.29973
15.19,0.41189,1.423,0.31492
15.2,0.42478,1.432,0.33171
15.21,0.43791,1.445,0.34717
15.22,0.45179,1.4559,0.36429
15.23,0.46432,1.4609,0.38092
15.24,0.47694,1.467,0.39659
15.25,0.48917,1.4726,0.41216
15.26,0.50218,1.468,0.43146
15.27,0.51386,1.4665,0.44758
15.28,0.52553,1.466,0.46304
15.29,0.53687,1.4573,0.47949
15.3,0.54755,1.447,0.49595
15.31,0.55961,1.4393,0.5128
15.32,0.5699,1.4311,0.52753
15.33,0.57991,1.4239,0.54166
15.34,0.59,1.4106,0.55651
15.35,0.60004,1.391,0.5729
15.36,0.60926,1.374,0.58725
15.37,0.61783,1.356,0.60137
15.38,0.62641,1.3339,0.61567
15.39,0.63506,1.3216,0.6275
15.4,0.64285,1.2976,0.64051
15.41,0.65008,1.2778,0.65235
15.42,0.65675,1.2538,0.6642
15.43,0.66358,1.2229,0.6773
15.44,0.66987,1.2,0.68766
15.45,0.67543,1.167,0.69934
15.46,0.68077,1.14,0.70901
15.47,0.68582,1.1117,0.71873
15.48,0.69027,1.0771,0.72847
15.49,0.69417,1.0465,0.73659
15.5,0.69778,1.0171,0.74409
15.51,0.701,0.974,0.75394
15.52,0.70367,0.93925,0.76083
15.53,0.70568,0.905,0.76728
15.54,0.70734,0.86475,0.77406
15.55,0.70857,0.822,0.78062
15.56,0.70918,0.78088,0.78585
15.57,0.70946,0.74471,0.78958
15.58,0.70946,0.70612,0.79325
15.59,0.70946,0.663,0.79734
15.6,0.70946,0.622,0.80108
15.61,0.70946,0.585,0.80375
15.62,0.70946,0.5435,0.80731
15.63,0.70946,0.50425,0.8102
15.64,0.70946,0.46787,0.81182
15.65,0.70946,0.43662,0.81254
15.66,0.70946,0.401,0.81448
15.67,0.70946,0.36538,0.8161
15.68,0.70946,0.32875,0.81765
15.69,0.70946,0.293,0.8191
15.7,0.70946,0.2625,0.81921
15.71,0.70946,0.238,0.81843
15.72,0.70946,0.19637,0.82066
15.73,0.70946,0.167,0.82066
15.74,0.70946,0.14138,0.81988
15.75,0.70946,0.114,0.81954
15.76,0.70946,0.089713,0.81818
15.77,0.70946,0.06175,0.81776
15.78,0.70946,0.032,0.81799
15.79,0.70946,0.0095001,0.81688
15.8,0.70946,-0.018999,0.81665
15.81,0.70823,-0.045874,0.8146
15.82,0.70684,-0.076501,0.81376
15.83,0.70479,-0.11025,0.81271
15.84,0.70202,-0.14314,0.81093
15.85,0.69856,-0.1835,0.80954
15.86,0.69467,-0.2005,0.80309
15.87,0.69033,-0.223,0.79753
15.88,0.68506,-0.26443,0.79511
15.89,0.6791,-0.29363,0.78852
15.9,0.67276,-0.33275,0.78452
15.91,0.66603,-0.3605,0.77734
15.92,0.6588,-0.39512,0.77106
15.93,0.65042,-0.43343,0.76423
15.94,0.64185,-0.461,0.75483
15.95,0.63284,-0.49575,0.74693
15.96,0.62339,-0.527,0.7377
15.97,0.61236,-0.55943,0.72699
15.98,0.60204,-0.60063,0.7183
15.99,0.59092,-0.63725,0.70868
16,0.57952,-0.67162,0.69784
16.01,0.56623,-0.718,0.68766
16.02,0.55389,-0.75525,0.67621
16.03,0.5411,-0.79,0.66409
16.04,0.52798,-0.83075,0.65263
16.05,0.51419,-0.87,0.64051
16.06,0.49873,-0.909,0.62556
16.07,0.48428,-0.94275,0.6111
16.08,0.46943,-0.97813,0.59692
16.09,0.4542,-1.0143,0.58173
16.1,0.43746,-1.06,0.56712
16.11,0.42167,-1.0973,0.55189
16.12,0.40566,-1.132,0.53598
16.13,0.38895,-1.1681,0.51921
16.14,0.37107,-1.1966,0.49979
16.15,0.35439,-1.234,0.48372
16.16,0.33721,-1.2685,0.46671
16.17,0.31998,-1.3024,0.44953
16.18,0.30119,-1.3387,0.43082
16.19,0.28334,-1.367,0.411
16.2,0.26555,-1.3982,0.39287
16.21,0.24775,-1.4255,0.37363
16.22,0.22805,-1.4499,0.35158
16.23,0.20989,-1.4791,0.33288
16.24,0.19171,-1.5019,0.31264
16.25,0.17364,-1.5219,0.29179
16.26,0.15346,-1.549,0.27044
16.27,0.13555,-1.5677,0.24964
16.28,0.11743,-1.5865,0.22907
16.29,0.099301,-1.6045,0.2085
16.3,0.081398,-1.624,0.18859
16.31,0.061382,-1.6366,0.1648
16.32,0.043591,-1.6472,0.14339
16.33,0.025799,-1.6567,0.12176
16.34,0.0081968,-1.6657,0.10052
16.35,-0.010898,-1.679,0.07873
16.36,-0.028134,-1.688,0.058268
16.37,-0.044925,-1.693,0.037363
16.38,-0.062526,-1.7004,0.016775
16.39,-0.08012,-1.6934,-0.0071723
16.4,-0.096633,-1.6965,-0.026966
16.41,-0.11276,-1.6951,-0.047316
16.42,-0.12833,-1.6956,-0.066776
16.43,-0.14501,-1.6986,-0.086355
16.44,-0.16057,-1.691,-0.10675
16.45,-0.17514,-1.6898,-0.12499
16.46,-0.18971,-1.6875,-0.14278
16.47,-0.2048,-1.674,-0.164
16.48,-0.21884,-1.6569,-0.18393
16.49,-0.23202,-1.6397,-0.20277
16.5,-0.24481,-1.6247,-0.22029
16.51,-0.25843,-1.614,-0.23752
16.52,-0.2701,-1.5955,-0.25476
16.53,-0.28156,-1.5775,-0.27088
16.54,-0.29268,-1.5617,-0.28601
16.55,-0.30335,-1.546,-0.30024
16.56,-0.3142,-1.5141,-0.31831
16.57,-0.32365,-1.4885,-0.33304
16.58,-0.33271,-1.4587,-0.34817
16.59,-0.34116,-1.4313,-0.36162
16.6,-0.34961,-1.4035,-0.37474
16.61,-0.35706,-1.3792,-0.38586
16.62,-0.36385,-1.347,-0.3981
16.63,-0.37014,-1.3174,-0.40883
16.64,-0.37613,-1.2722,-0.42234
16.65,-0.38114,-1.2391,-0.4319
16.66,-0.38559,-1.1937,-0.44313
16.67,-0.38931,-1.1509,-0.45297
16.68,-0.39289,-1.1047,-0.46247
16.69,-0.39587,-1.051,-0.47282
16.7,-0.39754,-1.0053,-0.48016
16.71,-0.39899,-0.9545,-0.48795
16.72,-0.40019,-0.891,-0.49716
16.73,-0.40032,-0.83625,-0.50362
16.74,-0.40032,-0.77875,-0.50996
16.75,-0.40032,-0.72912,-0.51436
16.76,-0.40032,-0.67343,-0.51959
16.77,-0.40032,-0.6225,-0.52353
16.78,-0.40032,-0.578,-0.5262
16.79,-0.40032,-0.5285,-0.52953
16.8,-0.40032,-0.48371,-0.53147
16.81,-0.40032,-0.44075,-0.5332
16.82,-0.40026,-0.39037,-0.53637
16.83,-0.39971,-0.35225,-0.53615
16.84,-0.39879,-0.30529,-0.53706
16.85,-0.39721,-0.266,-0.53598
16.86,-0.39554,-0.22325,-0.53554
16.87,-0.39365,-0.183,-0.53443
16.88,-0.39109,-0.142,-0.53265
16.89,-0.38798,-0.09375,-0.53131
16.9,-0.38464,-0.050124,-0.52926
16.91,-0.38103,-0.0088752,-0.5262
16.92,-0.37713,0.036125,-0.5237
16.93,-0.3723,0.092501,-0.52208
16.94,-0.36763,0.1455,-0.52042
16.95,-0.36262,0.191,-0.51641
16.96,-0.35717,0.217,-0.50796
16.97,-0.35089,0.24212,-0.49751
16.98,-0.34478,0.299,-0.49556
16.99,-0.33866,0.35112,-0.49195
17,-0.33199,0.39775,-0.4865
17.01,-0.32445,0.44343,-0.47975
17.02,-0.31681,0.48625,-0.47193
17.03,-0.30914,0.518,-0.46215
17.04,-0.30124,0.5585,-0.45459
17.05,-0.29242,0.59386,-0.4441
17.06,-0.28373,0.63075,-0.43424
17.07,-0.27489,0.67325,-0.42634
17.08,-0.26599,0.70425,-0.41522
17.09,-0.25614,0.74443,-0.40521
17.1,-0.24642,0.781,-0.39454
17.11,-0.23686,0.81675,-0.38431
17.12,-0.22685,0.8505,-0.37319
17.13,-0.21684,0.88125,-0.3614
17.14,-0.20578,0.92013,-0.34972
17.15,-0.19521,0.95288,-0.33799
17.16,-0.18465,0.98412,-0.32604
17.17,-0.17369,1.0139,-0.31386
17.18,-0.16191,1.0442,-0.29957
17.19,-0.15079,1.0715,-0.28645
17.2,-0.13967,1.1003,-0.27366
17.21,-0.12855,1.131,-0.26154
17.22,-0.11587,1.151,-0.2452
17.23,-0.10447,1.1716,-0.23074
17.24,-0.093186,1.1946,-0.21706
17.25,-0.081565,1.2135,-0.20244
17.26,-0.069388,1.2361,-0.18834
17.27,-0.057045,1.2558,-0.17314
17.28,-0.045369,1.272,-0.15835
17.29,-0.034139,1.287,-0.14367
17.3,-0.021795,1.2987,-0.12747
17.31,-0.0096188,1.3135,-0.1122
17.32,0.0020013,1.3315,-0.098913
17.33,0.013289,1.3361,-0.082621
17.34,0.025481,1.3523,-0.067927
17.35,0.037363,1.371,-0.055155
17.36,0.048483,1.3682,-0.037808
17.37,0.059603,1.3605,-0.020239
17.38,0.070724,1.3572,-0.0040028
17.39,0.08251,1.3622,0.011676
17.4,0.093464,1.364,0.026132
17.41,0.10403,1.3596,0.041422
17.42,0.11459,1.3587,0.0556
17.43,0.12566,1.3503,0.07228
17.44,0.13566,1.343,0.087181
17.45,0.14567,1.3395,0.10041
17.46,0.15524,1.337,0.11342
17.47,0.16563,1.3224,0.12944
17.48,0.17481,1.3136,0.14278
17.49,0.1837,1.3031,0.15574
17.5,0.19254,1.2938,0.16825
17.51,0.20124,1.2864,0.17983
17.52,0.21006,1.273,0.19293
17.53,0.21795,1.259,0.20461
17.54,0.22562,1.2437,0.21628
17.55,0.23327,1.2277,0.22812
17.56,0.2408,1.2116,0.23914
17.57,0.24748,1.1995,0.24848
17.58,0.25359,1.1753,0.25999
17.59,0.26014,1.159,0.26968
17.6,0.26599,1.14,0.27933
17.61,0.27144,1.1137,0.28956
17.62,0.27644,1.0915,0.29846
17.63,0.28111,1.0648,0.30769
17.64,0.28595,1.0414,0.3157
17.65,0.28984,1.0159,0.32331
17.66,0.29346,0.9865,0.33138
17.67,0.29679,0.95413,0.33949
17.68,0.29991,0.91825,0.34761
17.69,0.30246,0.8815,0.35562
17.7,0.30435,0.84625,0.36196
17.71,0.30602,0.816,0.36696
17.72,0.30769,0.77025,0.37452
17.73,0.30852,0.7315,0.3798
17.74,0.30908,0.69175,0.38514
17.75,0.30914,0.653,0.3892
17.76,0.30914,0.609,0.394
17.77,0.30947,0.56975,0.39743
17.78,0.31003,0.532,0.40121
17.79,0.31069,0.49825,0.40421
17.8,0.31187,0.46243,0.40731
17.81,0.31342,0.42937,0.41022
17.82,0.31509,0.40987,0.41049
17.83,0.31692,0.37862,0.41405
17.84,0.3193,0.35157,0.4164
17.85,0.32204,0.327,0.41856
17.86,0.32493,0.30375,0.42089
17.87,0.32826,0.2855,0.42278
17.88,0.3316,0.26575,0.42501
17.89,0.33577,0.2515,0.42634
17.9,0.33966,0.238,0.42806
17.91,0.34383,0.22487,0.43001
17.92,0.34828,0.21738,0.4314
17.93,0.35373,0.202,0.43479
17.94,0.35873,0.1915,0.43746
17.95,0.36407,0.1885,0.4388
17.96,0.36963,0.19,0.43991
17.97,0.37591,0.182,0.44352
17.98,0.38175,0.182,0.44575
17.99,0.38809,0.18288,0.44814
18,0.39432,0.185,0.45069
18.01,0.40127,0.19157,0.45281
18.02,0.40866,0.1925,0.45659
18.03,0.41544,0.196,0.46037
18.04,0.42267,0.20625,0.4627
18.05,0.43057,0.21271,0.46698
18.06,0.43868,0.22488,0.46988
18.07,0.44608,0.242,0.4721
18.08,0.45425,0.24537,0.47772
18.09,0.46259,0.25957,0.48185
18.1,0.47104,0.272,0.48617
18.11,0.47938,0.28525,0.49095
18.12,0.48772,0.296,0.4964
18.13,0.4964,0.3105,0.50151
18.14,0.50574,0.33062,0.50624
18.15,0.51447,0.34837,0.51091
18.16,0.52308,0.36338,0.51647
18.17,0.53198,0.38088,0.52175
18.18,0.54177,0.397,0.5292
18.19,0.55066,0.41,0.53598
18.2,0.55956,0.42975,0.54143
18.21,0.56845,0.452,0.54666
18.22,0.57868,0.465,0.55517
18.23,0.58758,0.4825,0.56184
18.24,0.59648,0.50363,0.56751
18.25,0.60582,0.51813,0.57529
18.26,0.61509,0.539,0.58205
18.27,0.6245,0.55675,0.58969
18.28,0.63339,0.57,0.59781
18.29,0.64229,0.58725,0.60482
18.3,0.6517,0.60257,0.61313
18.31,0.66058,0.61863,0.62105
18.32,0.66937,0.64,0.62717
18.33,0.67771,0.64925,0.63623
18.34,0.68696,0.66371,0.64477
18.35,0.69522,0.674,0.65341
18.36,0.70356,0.68575,0.66142
18.37,0.71168,0.697,0.66965
18.38,0.71946,0.70675,0.67788
18.39,0.72803,0.71687,0.68672
18.4,0.73581,0.72675,0.69472
18.41,0.74332,0.7355,0.70251
18.42,0.75054,0.744,0.71046
18.43,0.7585,0.74525,0.72035
18.44,0.7655,0.746,0.72925
18.45,0.77217,0.75275,0.73648
18.46,0.77884,0.759,0.74371
18.47,0.78557,0.75737,0.75316
18.48,0.79169,0.758,0.76094
18.49,0.79742,0.75975,0.76834
18.5,0.80298,0.75513,0.77679
18.51,0.80877,0.75386,0.78393
18.52,0.81432,0.751,0.79174
18.53,0.81932,0.743,0.79975
18.54,0.82377,0.73925,0.8062
18.55,0.82847,0.73171,0.81341
18.56,0.83272,0.72387,0.82038
18.57,0.83656,0.72075,0.82538
18.58,0.83989,0.70675,0.83261
18.59,0.84347,0.69443,0.83908
18.6,0.84645,0.683,0.84512
18.61,0.84923,0.6665,0.85146
18.62,0.85179,0.65,0.85713
18.63,0.85402,0.63425,0.86247
18.64,0.85596,0.62012,0.86697
18.65,0.85746,0.60362,0.87131
18.66,0.85858,0.59238,0.87409
18.67,0.85969,0.56975,0.8792
18.68,0.86035,0.54125,0.88471
18.69,0.86069,0.515,0.88938
18.7,0.86069,0.49225,0.89271
18.71,0.86069,0.47,0.8956
18.72,0.86069,0.44871,0.89831
18.73,0.86041,0.42187,0.90167
18.74,0.85946,0.39825,0.90328
18.75,0.85774,0.36775,0.90561
18.76,0.85484,0.33871,0.90638
18.77,0.85124,0.3015,0.90773
18.78,0.84734,0.263,0.90873
18.79,0.84234,0.22375,0.90884
18.8,0.83654,0.17886,0.90866
18.81,0.82977,0.1345,0.90711
18.82,0.82255,0.096874,0.90372
18.83,0.8146,0.045248,0.90228
18.84,0.80566,-0.0081449,0.89926
18.85,0.79619,-0.065,0.89672
18.86,0.78607,-0.1265,0.89416
18.87,0.77529,-0.1985,0.89294
18.88,0.76383,-0.2645,0.88871
18.89,0.75049,-0.29038,0.87348
18.9,0.73792,-0.3235,0.86085
18.91,0.72458,-0.39162,0.85502
18.92,0.71046,-0.45187,0.84662
18.93,0.69444,-0.52425,0.83767
18.94,0.67921,-0.583,0.82711
18.95,0.66331,-0.6365,0.81454
18.96,0.64718,-0.683,0.79975
18.97,0.62867,-0.745,0.78485
18.98,0.61116,-0.7975,0.76984
18.99,0.59336,-0.84812,0.75383
19,0.57463,-0.90162,0.73787
19.01,0.55511,-0.95329,0.7195
19.02,0.53454,-1.0135,0.70212
19.03,0.51508,-1.075,0.68633
19.04,0.49495,-1.1325,0.66909
19.05,0.4732,-1.1963,0.65062
19.06,0.45136,-1.2528,0.6305
19.07,0.43018,-1.2982,0.60871
19.08,0.40866,-1.353,0.58903
19.09,0.38539,-1.4087,0.56655
19.1,0.36251,-1.458,0.54399
19.11,0.34027,-1.5078,0.5222
19.12,0.31803,-1.5605,0.50085
19.13,0.29546,-1.6102,0.47849
19.14,0.27033,-1.6591,0.45253
19.15,0.24714,-1.6989,0.42751
19.16,0.22435,-1.7383,0.40304
19.17,0.20116,-1.7764,0.37797
19.18,0.17547,-1.8152,0.34984
19.19,0.15234,-1.8505,0.32426
19.2,0.12921,-1.7875,0.277
19.21,0.10586,-1.479,0.17837
19.22,0.080619,-1.7075,0.19777
19.23,0.057546,-1.7262,0.17136
19.24,0.03436,-1.5496,0.10403
19.25,0.011565,-1.7559,0.12215
19.26,-0.011819,-1.6859,0.075934
19.27,-0.035583,-1.6032,0.029802
19.28,-0.057824,-1.8,0.046258
19.29,-0.080064,-1.6182,-0.021018
19.3,-0.10332,-1.6506,-0.039905
19.31,-0.12554,-1.777,-0.039142
19.32,-0.14667,-1.5799,-0.10792
19.33,-0.16763,-1.68,-0.10892
19.34,-0.18968,-1.7107,-0.12874
19.35,-0.21039,-1.526,-0.19304
19.36,-0.2303,-1.7023,-0.17558
19.37,-0.24953,-1.701,-0.1986
19.38,-0.26844,-1.6075,-0.2403
19.39,-0.28873,-1.7353,-0.23491
19.4,-0.30691,-1.6411,-0.27639
19.41,-0.32443,-1.6224,-0.29918
19.42,-0.34127,-1.7149,-0.29785
19.43,-0.3594,-1.6313,-0.33649
19.44,-0.37497,-1.642,-0.35095
19.45,-0.39053,-1.6873,-0.35806
19.46,-0.40521,-1.626,-0.38787
19.47,-0.4205,-1.6404,-0.40132
19.48,-0.43413,-1.6491,-0.41383
19.49,-0.44708,-1.6249,-0.43301
19.5,-0.45887,-1.6296,-0.44524
19.51,-0.47085,-1.6176,-0.46069
19.52,-0.48227,-1.5892,-0.47883
19.53,-0.49239,-1.58,-0.49106
19.54,-0.50173,-1.5582,-0.50518
19.55,-0.51114,-1.5261,-0.52105
19.56,-0.51964,-1.4966,-0.53515
19.57,-0.52642,-1.458,-0.54983
19.58,-0.53293,-1.4203,-0.56306
19.59,-0.53916,-1.3761,-0.57684
19.6,-0.54443,-1.332,-0.58936
19.61,-0.54866,-1.2767,-0.60282
19.62,-0.552,-1.2265,-0.61405
19.63,-0.55467,-1.168,-0.62594
19.64,-0.55661,-1.1028,-0.63751
19.65,-0.55795,-1.0403,-0.64735
19.66,-0.55822,-0.98817,-0.65393
19.67,-0.55822,-0.919,-0.66359
19.68,-0.55822,-0.859,-0.67006
19.69,-0.55822,-0.797,-0.67699
19.7,-0.55822,-0.74675,-0.68088
19.71,-0.55822,-0.69,-0.6861
19.72,-0.55822,-0.62972,-0.69147
19.73,-0.55822,-0.58163,-0.69383
19.74,-0.55822,-0.53087,-0.69706
19.75,-0.55822,-0.48087,-0.69984
19.76,-0.55822,-0.435,-0.701
19.77,-0.55822,-0.38775,-0.70312
19.78,-0.55822,-0.345,-0.70412
19.79,-0.55822,-0.30675,-0.70412
19.8,-0.55822,-0.267,-0.70412
19.81,-0.55761,-0.22087,-0.70451
19.82,-0.55678,-0.17837,-0.70479
19.83,-0.55567,-0.13762,-0.70429
19.84,-0.55448,-0.096001,-0.70317
19.85,-0.55266,-0.060001,-0.69989
19.86,-0.55066,-0.022499,-0.69767
19.87,-0.54844,0.022,-0.69656
19.88,-0.54558,0.064858,-0.69459
19.89,-0.5426,0.12263,-0.69494
19.9,-0.53943,0.16512,-0.69205
19.91,-0.53604,0.18863,-0.68483
19.92,-0.53215,0.2065,-0.6766
19.93,-0.52766,0.25686,-0.67425
19.94,-0.52353,0.304,-0.6712
19.95,-0.51864,0.3415,-0.66642
19.96,-0.51397,0.3785,-0.6612
19.97,-0.50815,0.41828,-0.65525
19.98,-0.50251,0.451,-0.64818
19.99,-0.49695,0.4795,-0.64023
20,-0.49111,0.512,-0.63328
20.01,-0.48439,0.542,-0.62405
20.02,-0.47772,0.571,-0.61605
20.03,-0.47104,0.603,-0.60849
20.04,-0.46437,0.63125,-0.59992
20.05,-0.45725,0.659,-0.59114
20.06,-0.4493,0.69587,-0.58252
20.07,-0.4418,0.72713,-0.57418
20.08,-0.43401,0.75725,-0.56579
20.09,-0.42612,0.78629,-0.55651
20.1,-0.41744,0.8125,-0.54532
20.11,-0.4091,0.837,-0.53509
20.12,-0.40076,0.862,-0.52486
20.13,-0.39219,0.88571,-0.51406
20.14,-0.38297,0.9175,-0.50429
20.15,-0.37447,0.93725,-0.49312
20.16,-0.36563,0.96062,-0.48272
20.17,-0.35656,0.97837,-0.47082
20.18,-0.34675,0.99543,-0.45764
20.19,-0.3376,1.019,-0.44702
20.2,-0.32815,1.031,-0.4339
20.21,-0.31892,1.0465,-0.42189
20.22,-0.30888,1.065,-0.4096
20.23,-0.29929,1.0766,-0.39693
20.24,-0.28984,1.091,-0.38492
20.25,-0.28039,1.1041,-0.37296
20.26,-0.27044,1.11,-0.35806
20.27,-0.26099,1.1198,-0.34594
20.28,-0.25153,1.128,-0.33338
20.29,-0.24208,1.1333,-0.32048
20.3,-0.23263,1.136,-0.30691
20.31,-0.2224,1.1429,-0.29385
20.32,-0.21323,1.1479,-0.28161
20.33,-0.20377,1.1546,-0.26988
20.34,-0.1947,1.1563,-0.25728
20.35,-0.18481,1.151,-0.24264
20.36,-0.1757,1.147,-0.22952
20.37,-0.1668,1.145,-0.21706
20.38,-0.15809,1.1387,-0.20378
20.39,-0.14884,1.1424,-0.19254
20.4,-0.1405,1.1315,-0.17931
20.41,-0.13216,1.1282,-0.16786
20.42,-0.12382,1.1204,-0.15618
20.43,-0.1152,1.1096,-0.14335
20.44,-0.1072,1.104,-0.13211
20.45,-0.099413,1.0915,-0.12043
20.46,-0.091851,1.0805,-0.10942
20.47,-0.084003,1.0719,-0.098555
20.48,-0.076728,1.057,-0.087125
20.49,-0.070056,1.0455,-0.07734
20.5,-0.063384,1.0393,-0.069
20.51,-0.056045,1.031,-0.059604
20.52,-0.049929,1.0075,-0.048483
20.53,-0.044035,0.9885,-0.038253
20.54,-0.038475,0.96725,-0.028356
20.55,-0.032915,0.944,-0.018237
20.56,-0.026966,0.92425,-0.009341
20.57,-0.02224,0.90487,-0.0012786
20.58,-0.017403,0.8895,0.0055601
20.59,-0.01328,0.86771,0.01309
20.6,-0.0086735,0.84,0.022018
20.61,-0.0047816,0.81475,0.029468
20.62,-0.0013344,0.789,0.036918
20.63,0.0019697,0.76071,0.043781
20.64,0.0049484,0.74312,0.04815
20.65,0.0077285,0.7115,0.055267
20.66,0.010008,0.68837,0.060048
20.67,0.012065,0.66213,0.064663
20.68,0.013852,0.63043,0.070342
20.69,0.015123,0.606,0.073392
20.7,0.016235,0.5725,0.07873
20.71,0.017125,0.5425,0.08251
20.72,0.017728,0.51657,0.084385
