t,r,u,y
13.56,-0.40594,1.1389,-0.59737
13.57,-0.38648,1.1984,-0.57974
13.58,-0.36531,1.2626,-0.56064
13.59,-0.34428,1.319,-0.54043
13.6,-0.32359,1.3755,-0.52086
13.61,-0.30246,1.432,-0.50084
13.62,-0.28134,1.481,-0.47883
13.63,-0.25759,1.5401,-0.45553
13.64,-0.23591,1.5921,-0.43385
13.65,-0.21395,1.6409,-0.41105
13.66,-0.19171,1.6934,-0.38909
13.67,-0.16713,1.7422,-0.36251
13.68,-0.14456,1.782,-0.3376
13.69,-0.12199,1.827,-0.31369
13.7,-0.099191,1.87,-0.28957
13.71,-0.074114,1.9086,-0.26115
13.72,-0.051319,1.9399,-0.23446
13.73,-0.028523,1.975,-0.20883
13.74,-0.005727,2.0064,-0.18226
13.75,0.018047,2.0451,-0.15657
13.76,0.041812,2.0763,-0.12877
13.77,0.064496,2.103,-0.1023
13.78,0.08718,2.1385,-0.077729
13.79,0.11069,2.1731,-0.051597
13.8,0.13388,2.1888,-0.022407
13.81,0.15568,2.1831,0.0098961
13.82,0.17775,2.1944,0.037531
13.83,0.20067,2.21,0.065768
13.84,0.2224,2.22,0.093408
13.85,0.24353,2.2323,0.1191
13.86,0.26443,2.2395,0.14523
13.87,0.28467,2.2392,0.17236
13.88,0.30669,2.2428,0.20055
13.89,0.32637,2.2406,0.22651
13.9,0.34555,2.2331,0.2532
13.91,0.36424,2.2334,0.27711
13.92,0.38475,2.2275,0.30413
13.93,0.40254,2.216,0.32893
13.94,0.42,2.2105,0.35173
13.95,0.43679,2.204,0.37408
13.96,0.45498,2.184,0.40015
13.97,0.47082,2.1665,0.42295
13.98,0.486,2.1485,0.44491
13.99,0.5009,2.1283,0.46637
14,0.5154,2.1061,0.48782
14.01,0.52976,2.0832,0.50874
14.02,0.54266,2.057,0.52842
14.03,0.55489,2.029,0.54755
14.04,0.56731,1.9877,0.56928
14.05,0.57852,1.9534,0.58803
14.06,0.58897,1.9088,0.60721
14.07,0.59842,1.8655,0.62522
14.08,0.60791,1.8173,0.64337
14.09,0.61649,1.763,0.66142
14.1,0.62372,1.7122,0.67743
14.11,0.6305,1.656,0.693
14.12,0.63662,1.5953,0.70857
14.13,0.64229,1.5326,0.7233
14.14,0.64674,1.4704,0.7367
14.15,0.65063,1.4085,0.74893
14.16,0.65358,1.3488,0.75922
14.17,0.65597,1.2783,0.77017
14.18,0.65741,1.2135,0.77907
14.19,0.65819,1.1495,0.78663
14.2,0.6583,1.084,0.79352
14.21,0.6583,1.0139,0.8002
14.22,0.65836,0.94187,0.80803
14.23,0.65892,0.88838,0.81132
14.24,0.65947,0.82775,0.81632
14.25,0.66053,0.764,0.8211
14.26,0.6612,0.71325,0.82388
14.27,0.66231,0.6615,0.82711
14.28,0.66375,0.6135,0.82933
14.29,0.66542,0.56,0.83311
14.3,0.66726,0.50875,0.83528
14.31,0.66892,0.46625,0.83695
14.32,0.67098,0.42175,0.83867
14.33,0.67324,0.38143,0.83997
14.34,0.67587,0.3425,0.84089
14.35,0.67832,0.30175,0.84267
14.36,0.68099,0.26,0.84512
14.37,0.68398,0.23371,0.84417
14.38,0.68727,0.19925,0.84512
14.39,0.69044,0.16738,0.84629
14.4,0.69378,0.13962,0.84668
14.41,0.69728,0.11037,0.8479
14.42,0.70113,0.087428,0.84766
14.43,0.70501,0.068,0.8469
14.44,0.70901,0.0465,0.84757
14.45,0.71324,0.0295,0.84734
14.46,0.71746,0.0097146,0.84779
14.47,0.72191,-0.011375,0.84935
14.48,0.72636,-0.01625,0.84746
14.49,0.73081,-0.028125,0.84773
14.5,0.73614,-0.041,0.84823
14.51,0.7407,-0.0485,0.84834
14.52,0.74571,-0.0525,0.84801
14.53,0.75071,-0.05725,0.84801
14.54,0.75572,-0.069,0.85001
14.55,0.76122,-0.08275,0.8529
14.56,0.76622,-0.087125,0.85374
14.57,0.77162,-0.08425,0.85318
14.58,0.77681,-0.071857,0.85141
14.59,0.78285,-0.0655,0.85112
14.6,0.78841,-0.0645,0.85246
14.61,0.79352,-0.067,0.85491
14.62,0.79924,-0.054857,0.85427
14.63,0.8052,-0.0495,0.85574
14.64,0.81076,-0.048,0.85819
14.65,0.81632,-0.038125,0.8588
14.66,0.82188,-0.03525,0.8613
14.67,0.82784,-0.024,0.86253
14.68,0.83356,-0.0089998,0.86291
14.69,0.83956,-0.002,0.86536
14.7,0.84512,0.008,0.86758
14.71,0.85116,0.016714,0.87028
14.72,0.8568,0.024625,0.87303
14.73,0.86219,0.049751,0.87225
14.74,0.86747,0.06475,0.87392
14.75,0.87359,0.085,0.87492
14.76,0.87904,0.10125,0.87692
14.77,0.88426,0.1195,0.87848
14.78,0.88949,0.137,0.88037
14.79,0.89494,0.134,0.88693
14.8,0.90044,0.13162,0.89344
14.81,0.90545,0.131,0.899
14.82,0.91045,0.13663,0.90333
14.83,0.91553,0.17071,0.90097
14.84,0.92074,0.1895,0.90317
14.85,0.92552,0.20025,0.9065
14.86,0.93008,0.203,0.91184
14.87,0.93465,0.21786,0.91425
14.88,0.93942,0.23125,0.91723
14.89,0.94348,0.23587,0.92157
14.9,0.94781,0.245,0.92524
14.91,0.95171,0.24837,0.92958
14.92,0.95588,0.25543,0.93351
14.93,0.95943,0.264,0.93675
14.94,0.96321,0.26675,0.9412
14.95,0.96655,0.2705,0.94476
14.96,0.97017,0.27071,0.95003
14.97,0.9735,0.26625,0.9551
14.98,0.97628,0.27575,0.95704
14.99,0.97906,0.27387,0.96149
15,0.98212,0.275,0.96522
15.01,0.98434,0.274,0.96889
15.02,0.98657,0.272,0.97233
15.03,0.98879,0.26925,0.97611
15.04,0.99101,0.264,0.97989
15.05,0.99285,0.25988,0.98356
15.06,0.99452,0.26175,0.98523
15.07,0.9958,0.25962,0.98757
15.08,0.99692,0.26086,0.98898
15.09,0.99813,0.2625,0.99012
15.1,0.99924,0.2575,0.99279
15.11,0.99991,0.25,0.99546
15.12,1.0004,0.24929,0.99642
15.13,1.0006,0.24187,0.99852
15.14,1.0008,0.23213,1.0006
15.15,1.0008,0.226,1.0024
15.16,1.0008,0.22475,1.0022
15.17,1.0008,0.215,1.0044
15.18,1.0008,0.2095,1.0055
15.19,1.0008,0.20475,1.0062
15.2,1.0008,0.2,1.007
15.21,1.0008,0.1865,1.0094
15.22,1.0008,0.17587,1.0111
15.23,1.0008,0.171,1.0115
15.24,1.0008,0.161,1.0132
15.25,1.0008,0.15886,1.013
15.26,1.0008,0.15525,1.0129
15.27,1.0008,0.145,1.0146
15.28,1.0008,0.1405,1.0148
15.29,1.0008,0.127,1.0168
15.3,1.0006,0.116,1.0179
15.31,1.0001,0.11037,1.0176
15.32,0.99952,0.098625,1.0188
15.33,0.99889,0.093285,1.0179
15.34,0.99769,0.083,1.0181
15.35,0.99657,0.0695,1.0186
15.36,0.99546,0.055,1.0195
15.37,0.99419,0.047143,1.0181
15.38,0.9924,0.033125,1.0181
15.39,0.99074,0.014999,1.0189
15.4,0.98901,0.004875,1.0178
15.41,0.98696,-0.0115,1.0176
15.42,0.98485,-0.024714,1.0162
15.43,0.98256,-0.036,1.0146
15.44,0.97989,-0.060001,1.0155
15.45,0.97745,-0.081,1.0155
15.46,0.97443,-0.10286,1.0147
15.47,0.97155,-0.12675,1.0146
15.48,0.96839,-0.1305,1.0099
15.49,0.96533,-0.12987,1.0044
15.5,0.96166,-0.139,1.0004
15.51,0.95832,-0.163,0.99991
15.52,0.95499,-0.1805,0.99791
15.53,0.95132,-0.1935,0.99457
15.54,0.94742,-0.21,0.99235
15.55,0.94359,-0.2265,0.98868
15.56,0.93942,-0.23587,0.98423
15.57,0.93536,-0.2475,0.98023
15.58,0.93135,-0.25629,0.97538
15.59,0.92674,-0.265,0.96966
15.6,0.92252,-0.2795,0.96633
15.61,0.91807,-0.296,0.96299
15.62,0.91349,-0.30129,0.95696
15.63,0.90873,-0.31137,0.95159
15.64,0.90389,-0.32275,0.94698
15.65,0.89939,-0.33063,0.9417
15.66,0.89477,-0.34462,0.9373
15.67,0.88941,-0.35543,0.93198
15.68,0.88471,-0.362,0.92607
15.69,0.8797,-0.3745,0.92174
15.7,0.87492,-0.3835,0.91629
15.71,0.86971,-0.39657,0.91108
15.72,0.86464,-0.40975,0.90661
15.73,0.85963,-0.40987,0.89933
15.74,0.85463,-0.42112,0.8946
15.75,0.84912,-0.427,0.88782
15.76,0.84456,-0.432,0.88193
15.77,0.83956,-0.437,0.87603
15.78,0.83456,-0.44425,0.87081
15.79,0.82955,-0.456,0.86603
15.8,0.82405,-0.46038,0.85935
15.81,0.81932,-0.46413,0.85352
15.82,0.81448,-0.46737,0.84746
15.83,0.80947,-0.46743,0.84067
15.84,0.80442,-0.4725,0.83444
15.85,0.79975,-0.4765,0.82888
15.86,0.7953,-0.484,0.82421
15.87,0.79028,-0.48186,0.81761
15.88,0.78552,-0.48338,0.81137
15.89,0.78107,-0.4865,0.80603
15.9,0.77668,-0.48563,0.8002
15.91,0.77262,-0.4885,0.79508
15.92,0.76785,-0.48743,0.78888
15.93,0.76372,-0.484,0.78285
15.94,0.75983,-0.4835,0.77729
15.95,0.75594,-0.483,0.77217
15.96,0.75171,-0.48057,0.76658
15.97,0.74782,-0.48387,0.763
15.98,0.74432,-0.4745,0.75627
15.99,0.7407,-0.47388,0.7521
16,0.73703,-0.468,0.74637
16.01,0.7337,-0.46425,0.74159
16.02,0.73058,-0.4575,0.73681
16.03,0.7278,-0.4515,0.73203
16.04,0.72458,-0.449,0.72858
16.05,0.72197,-0.44438,0.72419
16.06,0.71919,-0.43438,0.71919
16.07,0.7168,-0.4245,0.71468
16.08,0.71454,-0.41343,0.71003
16.09,0.71212,-0.4025,0.70568
16.1,0.71023,-0.39725,0.7029
16.11,0.70812,-0.395,0.701
16.12,0.70641,-0.377,0.69592
16.13,0.7049,-0.36513,0.69239
16.14,0.7034,-0.35488,0.68966
16.15,0.70223,-0.34525,0.68705
16.16,0.70128,-0.33475,0.68455
16.17,0.70037,-0.31814,0.68105
16.18,0.69967,-0.304,0.67832
16.19,0.69911,-0.2935,0.67676
16.2,0.69856,-0.2785,0.67432
16.21,0.69834,-0.26457,0.67273
16.22,0.69834,-0.25875,0.67265
16.23,0.69834,-0.245,0.67126
16.24,0.69834,-0.22762,0.66915
16.25,0.69834,-0.21,0.6672
16.26,0.69834,-0.19775,0.66609
16.27,0.69834,-0.1845,0.66542
16.28,0.69834,-0.16975,0.66375
16.29,0.69834,-0.16,0.66364
16.3,0.69817,-0.14775,0.6632
16.31,0.69789,-0.13587,0.66236
16.32,0.69789,-0.12487,0.66186
16.33,0.69789,-0.11,0.66097
16.34,0.69789,-0.096,0.66008
16.35,0.69756,-0.0895,0.66053
16.36,0.69745,-0.082,0.66097
16.37,0.69745,-0.065143,0.65945
16.38,0.69717,-0.05675,0.65981
16.39,0.697,-0.048625,0.66003
16.4,0.697,-0.038375,0.65969
16.41,0.69683,-0.030249,0.65975
16.42,0.69656,-0.019,0.65919
16.43,0.69656,-0.0059999,0.65875
16.44,0.69611,-0.001,0.65953
16.45,0.69611,0.006,0.65986
16.46,0.69573,0.010428,0.66091
16.47,0.69567,0.011875,0.66253
16.48,0.6955,0.029125,0.66047
16.49,0.69522,0.035375,0.66075
16.5,0.69478,0.047,0.66008
16.51,0.69478,0.05075,0.66097
16.52,0.69456,0.056,0.66164
16.53,0.69433,0.067249,0.66097
16.54,0.69389,0.07,0.66186
16.55,0.69372,0.07375,0.66309
16.56,0.69344,0.08,0.66309
16.57,0.69305,0.083875,0.66392
16.58,0.69293,0.084143,0.66491
16.59,0.69255,0.0855,0.66609
16.6,0.69222,0.09125,0.66598
16.61,0.69211,0.093,0.6672
16.62,0.69166,0.098714,0.66701
16.63,0.69139,0.099875,0.66792
16.64,0.69122,0.0975,0.66965
16.65,0.69077,0.099625,0.67004
16.66,0.69061,0.0985,0.6712
16.67,0.69033,0.10243,0.6712
16.68,0.68988,0.105,0.6712
16.69,0.68977,0.101,0.67309
16.7,0.68944,0.1,0.67387
16.71,0.68906,0.098143,0.67508
16.72,0.68894,0.088125,0.67765
16.73,0.68855,0.094875,0.67643
16.74,0.68827,0.089875,0.67782
16.75,0.68811,0.088,0.67876
16.76,0.68766,0.08975,0.67832
16.77,0.68744,0.0895,0.67876
16.78,0.68722,0.0915,0.67854
16.79,0.68677,0.086,0.6801
16.8,0.6866,0.085125,0.68043
16.81,0.68633,0.086375,0.68015
16.82,0.68594,0.089,0.67965
16.83,0.68582,0.087571,0.68016
16.84,0.68544,0.0885,0.67988
16.85,0.6851,0.083,0.68121
16.86,0.68499,0.078,0.68232
16.87,0.68455,0.084714,0.68067
16.88,0.68455,0.084,0.68099
16.89,0.68416,0.07875,0.68177
16.9,0.68405,0.080875,0.68127
16.91,0.68366,0.076,0.68238
16.92,0.68334,0.080286,0.68131
16.93,0.68321,0.082,0.68099
16.94,0.6831,0.075,0.6821
16.95,0.68277,0.0755,0.68188
16.96,0.68277,0.074714,0.68194
16.97,0.68232,0.063,0.68432
16.98,0.68232,0.07,0.6826
16.99,0.68205,0.065625,0.68316
17,0.68188,0.066,0.68277
17.01,0.68188,0.06325,0.68321
17.02,0.68166,0.061,0.68366
17.03,0.68143,0.061,0.68344
17.04,0.68143,0.052,0.68499
17.05,0.68127,0.05175,0.6846
17.06,0.68099,0.0505,0.6846
17.07,0.68099,0.04675,0.68527
17.08,0.68099,0.048286,0.68467
17.09,0.68099,0.047,0.68455
17.1,0.68099,0.041,0.68566
17.11,0.68054,0.034,0.68677
17.12,0.68054,0.039572,0.68525
17.13,0.68054,0.036625,0.6856
17.14,0.68054,0.032625,0.68622
17.15,0.68054,0.03225,0.68599
17.16,0.68054,0.028875,0.68627
17.17,0.68054,0.026167,0.68655
17.18,0.68054,0.03,0.68544
17.19,0.67988,0.0215,0.68622
17.2,0.67854,0.0155,0.68588
17.21,0.67635,0.0015711,0.68626
17.22,0.67354,-0.016875,0.68694
17.23,0.66987,-0.027875,0.68466
17.24,0.66542,-0.054749,0.68521
17.25,0.65964,-0.082999,0.6841
17.26,0.65341,-0.11825,0.68444
17.27,0.64652,-0.151,0.68299
17.28,0.63896,-0.171,0.67754
17.29,0.63073,-0.188,0.67076
17.3,0.62077,-0.19613,0.66003
17.31,0.61104,-0.23737,0.65697
17.32,0.60026,-0.28825,0.65502
17.33,0.58891,-0.32743,0.64839
17.34,0.57602,-0.37,0.64096
17.35,0.56312,-0.413,0.63395
17.36,0.54977,-0.457,0.62628
17.37,0.53535,-0.493,0.61522
17.38,0.51958,-0.5355,0.60371
17.39,0.50457,-0.57925,0.59303
17.4,0.4885,-0.621,0.58113
17.41,0.47182,-0.66725,0.56918
17.42,0.45363,-0.71172,0.5546
17.43,0.43546,-0.757,0.54043
17.44,0.41745,-0.8075,0.52687
17.45,0.39854,-0.859,0.51308
17.46,0.37763,-0.91543,0.49729
17.47,0.35784,-0.97038,0.48261
17.48,0.33766,-1.0164,0.46515
17.49,0.31709,-1.0714,0.4493
17.5,0.29401,-1.123,0.42879
17.51,0.27277,-1.1772,0.41155
17.52,0.25109,-1.227,0.39276
17.53,0.22907,-1.2753,0.37296
17.54,0.20683,-1.333,0.35495
17.55,0.18176,-1.385,0.33232
17.56,0.15896,-1.4306,0.31064
17.57,0.13578,-1.4771,0.28862
17.58,0.11209,-1.5231,0.26612
17.59,0.086514,-1.5685,0.24086
17.6,0.062938,-1.6183,0.21917
17.61,0.039142,-1.662,0.19616
17.62,0.014551,-1.6994,0.17023
17.63,-0.011064,-1.7399,0.14378
17.64,-0.035361,-1.7762,0.11898
17.65,-0.059326,-1.8075,0.092684
17.66,-0.083234,-1.8388,0.066831
17.67,-0.10917,-1.7164,0.0052718
17.68,-0.13388,-1.537,-0.06405
17.69,-0.15768,-1.7642,-0.043146
17.7,-0.18126,-1.6935,-0.089181
17.71,-0.20683,-1.6126,-0.13712
17.72,-0.23091,-1.771,-0.131
17.73,-0.25387,-1.6162,-0.19349
17.74,-0.27694,-1.6831,-0.20489
17.75,-0.30202,-1.727,-0.22596
17.76,-0.3247,-1.5692,-0.28612
17.77,-0.34694,-1.7205,-0.27778
17.78,-0.36885,-1.6678,-0.31547
17.79,-0.39053,-1.579,-0.35895
17.8,-0.41361,-1.7562,-0.34633
17.81,-0.43446,-1.6019,-0.40444
17.82,-0.45481,-1.6661,-0.41211
17.83,-0.47505,-1.7441,-0.41843
17.84,-0.49617,-1.598,-0.47438
17.85,-0.5153,-1.706,-0.47071
17.86,-0.53376,-1.711,-0.49106
17.87,-0.55206,-1.582,-0.53942
17.88,-0.57085,-1.7051,-0.5327
17.89,-0.58769,-1.6558,-0.56245
17.9,-0.60387,-1.5976,-0.59247
17.91,-0.61966,-1.6934,-0.5883
17.92,-0.63575,-1.6326,-0.6198
17.93,-0.65074,-1.623,-0.6374
17.94,-0.66409,-1.6588,-0.64452
17.95,-0.67721,-1.629,-0.66498
17.96,-0.69071,-1.6184,-0.68162
17.97,-0.70256,-1.607,-0.69656
17.98,-0.71352,-1.5637,-0.71696
17.99,-0.7238,-1.5494,-0.73003
18,-0.73436,-1.517,-0.74726
18.01,-0.74315,-1.4797,-0.76339
18.02,-0.75127,-1.4475,-0.77707
18.03,-0.75838,-1.413,-0.79041
18.04,-0.76506,-1.372,-0.8042
18.05,-0.77145,-1.3289,-0.81721
18.06,-0.77618,-1.282,-0.82944
18.07,-0.78023,-1.2311,-0.84167
18.08,-0.78406,-1.1753,-0.85376
18.09,-0.78663,-1.1155,-0.86491
18.1,-0.7883,-1.0623,-0.87359
18.11,-0.78952,-1.008,-0.88115
18.12,-0.78952,-0.9485,-0.88916
18.13,-0.78952,-0.882,-0.89716
18.14,-0.78874,-0.82163,-0.90333
18.15,-0.78757,-0.75763,-0.90945
18.16,-0.78557,-0.70125,-0.91256
18.17,-0.78259,-0.63429,-0.91642
18.18,-0.77929,-0.567,-0.91985
18.19,-0.77484,-0.50425,-0.92118
18.2,-0.77017,-0.439,-0.92229
18.21,-0.76436,-0.36786,-0.92245
18.22,-0.75816,-0.31163,-0.91901
18.23,-0.75132,-0.23975,-0.91873
18.24,-0.74382,-0.17725,-0.91512
18.25,-0.73481,-0.101,-0.91184
18.26,-0.72591,-0.032999,-0.90761
18.27,-0.71657,0.0375,-0.90294
18.28,-0.70657,0.11625,-0.89961
18.29,-0.69611,0.2,-0.89583
18.3,-0.68344,0.263,-0.8846
18.31,-0.67176,0.30425,-0.87014
18.32,-0.65914,0.38563,-0.86414
18.33,-0.6461,0.47543,-0.85865
18.34,-0.63139,0.562,-0.84935
18.35,-0.61716,0.6265,-0.83656
18.36,-0.6027,0.691,-0.82377
18.37,-0.58714,0.76514,-0.81087
18.38,-0.57046,0.83238,-0.7953
18.39,-0.5545,0.89412,-0.78001
18.4,-0.53787,0.95988,-0.76489
18.41,-0.52103,1.0142,-0.7466
18.42,-0.50256,1.0859,-0.72992
18.43,-0.48439,1.154,-0.71301
18.44,-0.46648,1.2113,-0.69433
18.45,-0.44791,1.2765,-0.67721
18.46,-0.42739,1.3401,-0.65646
18.47,-0.40816,1.3887,-0.63429
18.48,-0.3887,1.4525,-0.61566
18.49,-0.36924,1.5037,-0.59425
18.5,-0.34739,1.56,-0.57068
18.51,-0.32737,1.6148,-0.54955
18.52,-0.30713,1.6635,-0.52731
18.53,-0.28656,1.7115,-0.50474
18.54,-0.26599,1.755,-0.48083
18.55,-0.24319,1.7985,-0.45425
18.56,-0.22234,1.8429,-0.4309
18.57,-0.20138,1.8814,-0.40638
18.58,-0.18002,1.918,-0.38145
18.59,-0.15746,1.957,-0.35451
18.6,-0.13633,1.9832,-0.32771
18.61,-0.1152,2.011,-0.30157
18.62,-0.093599,2.0456,-0.27667
18.63,-0.071279,2.0701,-0.24859
18.64,-0.05054,2.0929,-0.2224
18.65,-0.029524,2.1171,-0.19738
18.66,-0.0089517,2.1314,-0.17041
18.67,0.012772,2.1527,-0.14329
18.68,0.033805,2.168,-0.11654
18.69,0.053822,2.1843,-0.091183
18.7,0.073615,2.2045,-0.067609
18.71,0.095124,2.215,-0.03965
18.72,0.11448,2.2009,-0.0093401
18.73,0.13377,2.1996,0.01718
18.74,0.1524,2.1946,0.04359
18.75,0.17258,2.194,0.070722
18.76,0.19082,2.1902,0.095299
18.77,0.20861,2.18,0.12054
18.78,0.22607,2.1727,0.14478
18.79,0.24286,2.153,0.1708
18.8,0.26104,2.1415,0.1956
18.81,0.27689,2.1265,0.21867
18.82,0.29246,2.1106,0.24108
18.83,0.30774,2.0934,0.26275
18.84,0.32381,2.0705,0.28645
18.85,0.33794,2.0442,0.30825
18.86,0.35139,2.016,0.3296
18.87,0.36486,1.9981,0.3484
18.88,0.37797,1.9679,0.36929
18.89,0.38981,1.9425,0.38703
18.9,0.40138,1.9147,0.40449
18.91,0.41194,1.8775,0.42278
18.92,0.42262,1.845,0.4401
18.93,0.43235,1.811,0.45592
18.94,0.44113,1.7697,0.47238
18.95,0.44925,1.734,0.48639
18.96,0.4577,1.6887,0.50193
18.97,0.46454,1.6364,0.51797
18.98,0.47065,1.596,0.52976
18.99,0.47621,1.5441,0.5431
19,0.48127,1.486,0.55645
19.01,0.4855,1.4333,0.5679
19.02,0.48884,1.3745,0.57913
19.03,0.49184,1.315,0.58936
19.04,0.49373,1.248,0.60093
19.05,0.49523,1.1782,0.61054
19.06,0.49579,1.1151,0.61833
19.07,0.49595,1.0517,0.62506
19.08,0.49595,0.98229,0.63212
19.09,0.49595,0.914,0.63873
19.1,0.49595,0.854,0.64385
19.11,0.49595,0.7905,0.64896
19.12,0.49595,0.7315,0.65308
19.13,0.49595,0.67313,0.65597
19.14,0.49595,0.61663,0.65897
19.15,0.49595,0.56287,0.6612
19.16,0.49595,0.5145,0.66225
19.17,0.49595,0.451,0.66542
19.18,0.49595,0.401,0.66653
19.19,0.49595,0.35475,0.66698
19.2,0.49595,0.309,0.6672
19.21,0.49595,0.25625,0.66776
19.22,0.49595,0.20875,0.66803
19.23,0.49595,0.16762,0.66737
19.24,0.49595,0.12838,0.6657
19.25,0.49595,0.089286,0.66415
19.26,0.49595,0.0515,0.66231
19.27,0.49595,0.0080013,0.66231
19.28,0.49595,-0.029001,0.66097
19.29,0.4957,-0.068573,0.65919
19.3,0.49473,-0.10775,0.65708
19.31,0.49312,-0.16,0.65758
19.32,0.49111,-0.19587,0.6538
19.33,0.48814,-0.214,0.64471
19.34,0.48483,-0.252,0.64051
19.35,0.48038,-0.29575,0.63706
19.36,0.47571,-0.3365,0.63206
19.37,0.47071,-0.37875,0.62706
19.38,0.46415,-0.41525,0.61861
19.39,0.45748,-0.45362,0.61171
19.4,0.45053,-0.48738,0.60282
19.41,0.44291,-0.5165,0.5927
19.42,0.43368,-0.564,0.58458
19.43,0.42456,-0.5995,0.5749
19.44,0.41511,-0.632,0.5639
19.45,0.40521,-0.673,0.55422
19.46,0.39359,-0.71975,0.54321
19.47,0.38247,-0.76475,0.53348
19.48,0.3708,-0.807,0.52247
19.49,0.35862,-0.84475,0.5098
19.5,0.34567,-0.88429,0.49627
19.51,0.33182,-0.9215,0.48116
19.52,0.31803,-0.963,0.46793
19.53,0.30402,-1.005,0.45481
19.54,0.28874,-1.0487,0.43984
19.55,0.27327,-1.0835,0.42284
19.56,0.25821,-1.13,0.40922
19.57,0.24247,-1.1619,0.39176
19.58,0.2252,-1.1986,0.37357
19.59,0.20861,-1.237,0.35628
19.6,0.19182,-1.2697,0.33827
19.61,0.17458,-1.306,0.32092
19.62,0.15735,-1.3423,0.30324
19.63,0.13833,-1.3784,0.28239
19.64,0.12037,-1.4099,0.26321
19.65,0.1023,-1.4411,0.24347
19.66,0.084122,-1.4678,0.22318
19.67,0.063495,-1.505,0.20216
19.68,0.044924,-1.5325,0.18148
19.69,0.026354,-1.5555,0.15979
19.7,0.007117,-1.58,0.13878
19.71,-0.013678,-1.6094,0.11581
19.72,-0.032581,-1.6356,0.094965
19.73,-0.051875,-1.6564,0.073002
19.74,-0.07128,-1.6764,0.05104
19.75,-0.091184,-1.6937,0.027451
19.76,-0.11142,-1.7138,0.0044479
19.77,-0.13077,-1.735,-0.016903
19.78,-0.15012,-1.7505,-0.039253
19.79,-0.1701,-1.7686,-0.062272
19.8,-0.18982,-1.7781,-0.086237
19.81,-0.20911,-1.7629,-0.11448
19.82,-0.22763,-1.615,-0.17041
19.83,-0.24756,-1.6579,-0.18427
19.84,-0.26688,-1.721,-0.19349
19.85,-0.28512,-1.634,-0.23485
19.86,-0.30313,-1.6505,-0.25176
19.87,-0.32115,-1.6918,-0.26366
19.88,-0.34022,-1.6461,-0.29624
19.89,-0.35745,-1.6544,-0.31453
19.9,-0.37469,-1.6475,-0.33566
19.91,-0.39154,-1.643,-0.35573
19.92,-0.40933,-1.666,-0.37074
19.93,-0.42545,-1.644,-0.39387
19.94,-0.44124,-1.6483,-0.41033
19.95,-0.45636,-1.664,-0.42434
19.96,-0.47271,-1.6488,-0.44569
19.97,-0.48717,-1.6375,-0.46404
19.98,-0.50123,-1.6407,-0.47888
19.99,-0.51508,-1.6312,-0.49579
20,-0.5288,-1.6277,-0.51146
20.01,-0.54199,-1.6172,-0.52798
20.02,-0.55422,-1.601,-0.54488
20.03,-0.5659,-1.5825,-0.56067
20.04,-0.57773,-1.5679,-0.57614
20.05,-0.58875,-1.5335,-0.5947
20.06,-0.59876,-1.5046,-0.61038
20.07,-0.60821,-1.465,-0.62795
20.08,-0.61802,-1.4257,-0.64471
20.09,-0.62672,-1.395,-0.65875
20.1,-0.6344,-1.3615,-0.67143
20.11,-0.6414,-1.327,-0.68388
20.12,-0.64807,-1.288,-0.69667
20.13,-0.6548,-1.239,-0.71057
20.14,-0.65981,-1.196,-0.72219
20.15,-0.66453,-1.1485,-0.73359
20.16,-0.66898,-1.1,-0.74437
20.17,-0.67265,-1.0555,-0.75305
20.18,-0.67543,-1.002,-0.76283
20.19,-0.67754,-0.95,-0.77128
20.2,-0.67921,-0.899,-0.7784
20.21,-0.68027,-0.84437,-0.78502
20.22,-0.68054,-0.7925,-0.79085
20.23,-0.68054,-0.73625,-0.79641
20.24,-0.68054,-0.68288,-0.80153
20.25,-0.68073,-0.63243,-0.80541
20.26,-0.68132,-0.5815,-0.80942
20.27,-0.68188,-0.54,-0.81176
20.28,-0.68243,-0.498,-0.81387
20.29,-0.68328,-0.45657,-0.81557
20.3,-0.68405,-0.411,-0.81865
20.31,-0.6851,-0.37963,-0.81877
20.32,-0.68638,-0.33887,-0.82127
20.33,-0.68785,-0.302,-0.8225
20.34,-0.68944,-0.274,-0.82199
20.35,-0.69111,-0.2435,-0.82266
20.36,-0.69278,-0.2195,-0.82199
20.37,-0.69444,-0.19325,-0.82199
20.38,-0.69672,-0.16187,-0.82282
20.39,-0.69856,-0.138,-0.82294
20.4,-0.70078,-0.11362,-0.82349
20.41,-0.7034,-0.087875,-0.82449
20.42,-0.70601,-0.07675,-0.82188
20.43,-0.70857,-0.0565,-0.82221
20.44,-0.71112,-0.03625,-0.82288
20.45,-0.7139,-0.019,-0.82288
20.46,-0.71713,-0.0088744,-0.8216
20.47,-0.72019,0.0061251,-0.8216
20.48,-0.72336,0.025501,-0.82344
20.49,-0.72625,0.033625,-0.8226
20.5,-0.72973,0.045,-0.82301
20.51,-0.73325,0.051,-0.82199
20.52,-0.73659,0.058,-0.82199
20.53,-0.74004,0.06225,-0.82132
20.54,-0.7439,0.071571,-0.82218
20.55,-0.74776,0.07975,-0.82332
20.56,-0.7516,0.077125,-0.82199
20.57,-0.7551,0.078375,-0.82199
20.58,-0.75927,0.082571,-0.82326
20.59,-0.76328,0.077,-0.82199
20.6,-0.76717,0.07675,-0.82299
20.61,-0.77128,0.069,-0.82199
20.62,-0.7754,0.06575,-0.82232
