t,r,u,y
13.9,0.39065,-0.67,0.46281
13.91,0.38564,-0.66988,0.45331
13.92,0.38119,-0.67162,0.44547
13.93,0.37675,-0.676,0.43824
13.94,0.3723,-0.68125,0.43162
13.95,0.3674,-0.686,0.42401
13.96,0.36296,-0.687,0.41678
13.97,0.35884,-0.685,0.40888
13.98,0.35451,-0.681,0.40076
13.99,0.34978,-0.677,0.39231
14,0.34561,-0.67763,0.38592
14.01,0.34155,-0.67925,0.38008
14.02,0.33766,-0.66725,0.3713
14.03,0.3336,-0.666,0.36474
14.04,0.32949,-0.6605,0.35751
14.05,0.32559,-0.655,0.35095
14.06,0.3217,-0.64975,0.34461
14.07,0.31784,-0.64014,0.33722
14.08,0.31436,-0.63012,0.33026
14.09,0.31103,-0.62625,0.3252
14.1,0.30769,-0.61175,0.3177
14.11,0.30412,-0.603,0.31174
14.12,0.30068,-0.6,0.30736
14.13,0.2979,-0.5845,0.30091
14.14,0.29512,-0.574,0.29557
14.15,0.29234,-0.56125,0.2899
14.16,0.28929,-0.5475,0.28412
14.17,0.28667,-0.53475,0.27922
14.18,0.28445,-0.52225,0.2745
14.19,0.28223,-0.51262,0.27072
14.2,0.27978,-0.5005,0.26655
14.21,0.27778,-0.4855,0.26221
14.22,0.27578,-0.46975,0.25787
14.23,0.274,-0.451,0.25309
14.24,0.27233,-0.433,0.24864
14.25,0.27094,-0.4205,0.24586
14.26,0.26966,-0.4085,0.24358
14.27,0.26855,-0.38837,0.23947
14.28,0.26758,-0.37186,0.23676
14.29,0.26666,-0.356,0.23441
14.3,0.26599,-0.339,0.23174
14.31,0.26543,-0.326,0.23041
14.32,0.2651,-0.30414,0.22723
14.33,0.26471,-0.28412,0.2249
14.34,0.26466,-0.2695,0.22362
14.35,0.26466,-0.24925,0.22173
14.36,0.26466,-0.23671,0.2217
14.37,0.26466,-0.2185,0.22018
14.38,0.26466,-0.20575,0.22018
14.39,0.26466,-0.191,0.21973
14.4,0.26466,-0.16771,0.21719
14.41,0.26466,-0.15137,0.21667
14.42,0.26466,-0.13888,0.21656
14.43,0.26466,-0.11975,0.21506
14.44,0.26466,-0.1135,0.21662
14.45,0.26466,-0.096,0.21598
14.46,0.26466,-0.083,0.21573
14.47,0.26466,-0.0705,0.21573
14.48,0.26466,-0.0565,0.21551
14.49,0.26466,-0.044857,0.21605
14.5,0.26466,-0.029375,0.21545
14.51,0.26466,-0.0205,0.21645
14.52,0.26466,-0.0105,0.21701
14.53,0.26466,0.0070001,0.21617
14.54,0.26466,0.014,0.21762
14.55,0.26466,0.0205,0.21884
14.56,0.26466,0.029571,0.21973
14.57,0.2644,0.048143,0.21795
14.58,0.26382,0.059876,0.21756
14.59,0.26321,0.06375,0.2184
14.6,0.26193,0.06975,0.21856
14.61,0.26014,0.071714,0.21916
14.62,0.25843,0.061,0.22196
14.63,0.25609,0.07225,0.21929
14.64,0.25331,0.063,0.22062
14.65,0.2502,0.05375,0.22162
14.66,0.24653,0.0405,0.22251
14.67,0.24303,0.04025,0.22034
14.68,0.23914,0.034,0.21895
14.69,0.23485,0.02175,0.21873
14.7,0.22952,0.0082498,0.21751
14.71,0.22462,-0.0075004,0.21662
14.72,0.2194,-0.027001,0.21606
14.73,0.21395,-0.047,0.21484
14.74,0.20722,-0.075125,0.21428
14.75,0.20111,-0.10325,0.21373
14.76,0.1946,-0.1405,0.21439
14.77,0.18787,-0.15013,0.20872
14.78,0.18033,-0.15057,0.20022
14.79,0.17269,-0.15675,0.19249
14.8,0.16502,-0.17,0.18682
14.81,0.15724,-0.2245,0.18948
14.82,0.14875,-0.26014,0.18637
14.83,0.14006,-0.28487,0.18115
14.84,0.13166,-0.31063,0.17581
14.85,0.12276,-0.33063,0.16886
14.86,0.11323,-0.35714,0.16222
14.87,0.10408,-0.391,0.15746
14.88,0.094631,-0.40525,0.1479
14.89,0.085179,-0.4305,0.141
14.9,0.075393,-0.452,0.13277
14.91,0.064829,-0.4755,0.12354
14.92,0.054821,-0.495,0.11437
14.93,0.044536,-0.5175,0.10575
14.94,0.034361,-0.54037,0.096911
14.95,0.023241,-0.565,0.087181
14.96,0.012677,-0.5865,0.077617
14.97,0.0021126,-0.605,0.067721
14.98,-0.0084516,-0.623,0.056934
14.99,-0.020072,-0.64713,0.046481
15,-0.030636,-0.66963,0.03703
15.01,-0.041199,-0.69825,0.028467
15.02,-0.052208,-0.7175,0.018181
15.03,-0.063226,-0.74143,0.0077517
15.04,-0.074727,-0.76575,-0.002669
15.05,-0.085402,-0.78,-0.014234
15.06,-0.095965,-0.80375,-0.023908
15.07,-0.10739,-0.82414,-0.035076
15.08,-0.11859,-0.84325,-0.046482
15.09,-0.1291,-0.86262,-0.056712
15.1,-0.13928,-0.88113,-0.067332
15.11,-0.1506,-0.90157,-0.07873
15.12,-0.16102,-0.927,-0.087626
15.13,-0.17147,-0.93925,-0.099524
15.14,-0.18148,-0.9525,-0.11076
15.15,-0.19149,-0.968,-0.12132
15.16,-0.20205,-0.9875,-0.13227
15.17,-0.21189,-1.0036,-0.1425
15.18,-0.22134,-1.0149,-0.15362
15.19,-0.2308,-1.023,-0.16485
15.2,-0.24064,-1.0312,-0.17714
15.21,-0.24953,-1.04,-0.18793
15.22,-0.25843,-1.0405,-0.20005
15.23,-0.26688,-1.044,-0.21128
15.24,-0.27605,-1.0434,-0.22418
15.25,-0.28412,-1.0428,-0.2353
15.26,-0.2919,-1.0485,-0.24458
15.27,-0.29963,-1.0416,-0.25637
15.28,-0.30717,-1.0351,-0.26777
15.29,-0.31447,-1.0277,-0.27911
15.3,-0.32115,-1.012,-0.29179
15.31,-0.32771,-1.004,-0.30146
15.32,-0.33417,-0.98986,-0.31238
15.33,-0.34055,-0.97462,-0.3232
15.34,-0.34617,-0.95775,-0.33377
15.35,-0.35156,-0.93637,-0.34416
15.36,-0.3566,-0.91414,-0.35457
15.37,-0.36162,-0.902,-0.36207
15.38,-0.36596,-0.87625,-0.37174
15.39,-0.36985,-0.8525,-0.38075
15.4,-0.37341,-0.82875,-0.38876
15.41,-0.37708,-0.804,-0.39676
15.42,-0.38025,-0.777,-0.40466
15.43,-0.38275,-0.75137,-0.41133
15.44,-0.38497,-0.72363,-0.41795
15.45,-0.38731,-0.6945,-0.42434
15.46,-0.38876,-0.6675,-0.42968
15.47,-0.38987,-0.6375,-0.43501
15.48,-0.39053,-0.608,-0.43946
15.49,-0.39115,-0.57337,-0.44469
15.5,-0.39142,-0.542,-0.44836
15.51,-0.39142,-0.51775,-0.45036
15.52,-0.39137,-0.48088,-0.45486
15.53,-0.3906,-0.44829,-0.45738
15.54,-0.38942,-0.41675,-0.45914
15.55,-0.38831,-0.384,-0.46081
15.56,-0.38653,-0.3585,-0.46037
15.57,-0.38418,-0.32114,-0.4617
15.58,-0.38147,-0.28287,-0.46287
15.59,-0.37869,-0.25012,-0.46265
15.6,-0.37574,-0.21287,-0.4627
15.61,-0.37185,-0.17386,-0.46183
15.62,-0.36785,-0.144,-0.45903
15.63,-0.36385,-0.10575,-0.45792
15.64,-0.35918,-0.068,-0.45592
15.65,-0.35417,-0.031,-0.45358
15.66,-0.34861,0.00775,-0.45003
15.67,-0.34289,0.052625,-0.44825
15.68,-0.33705,0.10263,-0.44741
15.69,-0.33071,0.15688,-0.44675
15.7,-0.32381,0.2055,-0.44258
15.71,-0.31692,0.2195,-0.4319
15.72,-0.30969,0.2305,-0.42089
15.73,-0.30246,0.288,-0.41945
15.74,-0.2939,0.34437,-0.41605
15.75,-0.28612,0.39312,-0.41161
15.76,-0.27794,0.4245,-0.4031
15.77,-0.26955,0.46762,-0.39726
15.78,-0.26046,0.50586,-0.38876
15.79,-0.25131,0.538,-0.37852
15.8,-0.24197,0.575,-0.37007
15.81,-0.23296,0.60075,-0.35906
15.82,-0.22272,0.63057,-0.3479
15.83,-0.21267,0.66975,-0.33883
15.84,-0.20272,0.70425,-0.32926
15.85,-0.19271,0.74262,-0.32048
15.86,-0.18199,0.777,-0.3092
15.87,-0.17125,0.803,-0.29668
15.88,-0.16068,0.83475,-0.2859
15.89,-0.15012,0.867,-0.27511
15.9,-0.13956,0.89625,-0.26366
15.91,-0.12749,0.92937,-0.25115
15.92,-0.11676,0.96012,-0.23991
15.93,-0.10592,0.9895,-0.22824
15.94,-0.094964,1.0184,-0.21651
15.95,-0.082732,1.0438,-0.20227
15.96,-0.071613,1.065,-0.18904
15.97,-0.060493,1.0877,-0.17614
15.98,-0.049373,1.11,-0.16324
15.99,-0.037141,1.1306,-0.14879
16,-0.02602,1.1531,-0.136
16.01,-0.01529,1.1659,-0.12154
16.02,-0.0042253,1.1866,-0.10898
16.03,0.0073709,1.2044,-0.095251
16.04,0.018793,1.2183,-0.080398
16.05,0.029801,1.234,-0.067165
16.06,0.040366,1.2537,-0.055378
16.07,0.051534,1.2561,-0.038824
16.08,0.06255,1.2558,-0.022407
16.09,0.073059,1.2554,-0.0072834
16.1,0.083067,1.2654,0.0053934
16.11,0.093789,1.2724,0.019571
16.12,0.10408,1.266,0.035584
16.13,0.11398,1.2667,0.049039
16.14,0.12343,1.268,0.06205
16.15,0.13288,1.2632,0.075727
16.16,0.14323,1.2602,0.090128
16.17,0.15212,1.2579,0.10264
16.18,0.16074,1.251,0.1157
16.19,0.16908,1.2466,0.12777
16.2,0.17825,1.238,0.14145
16.21,0.18637,1.227,0.15368
16.22,0.19416,1.2175,0.16558
16.23,0.20149,1.211,0.1757
16.24,0.20945,1.1955,0.18876
16.25,0.2164,1.1868,0.19877
16.26,0.22307,1.1655,0.21089
16.27,0.22924,1.1562,0.2199
16.28,0.23562,1.1397,0.23034
16.29,0.24175,1.122,0.24041
16.3,0.24731,1.108,0.24909
16.31,0.2522,1.0813,0.25954
16.32,0.25716,1.0567,0.26961
16.33,0.2616,1.0359,0.27811
16.34,0.26588,1.0129,0.2859
16.35,0.26938,0.98975,0.29368
16.36,0.27292,0.96529,0.30075
16.37,0.27622,0.93,0.31003
16.38,0.27856,0.898,0.31759
16.39,0.28089,0.87,0.32359
16.4,0.28289,0.83375,0.33093
16.41,0.28434,0.794,0.3381
16.42,0.28545,0.76175,0.34327
16.43,0.28628,0.72613,0.34828
16.44,0.28684,0.68975,0.35312
16.45,0.2869,0.6476,0.35824
16.46,0.2869,0.609,0.36207
16.47,0.2869,0.57075,0.36629
16.48,0.2869,0.5315,0.37007
16.49,0.2869,0.49171,0.37357
16.5,0.2869,0.45325,0.37702
16.51,0.2869,0.41838,0.3793
16.52,0.2869,0.3875,0.38053
16.53,0.2869,0.35314,0.38246
16.54,0.2869,0.319,0.38397
16.55,0.28645,0.288,0.38475
16.56,0.28634,0.2505,0.3872
16.57,0.28601,0.215,0.38863
16.58,0.28562,0.189,0.38764
16.59,0.28506,0.15762,0.3882
16.6,0.28451,0.132,0.38742
16.61,0.28391,0.107,0.38583
16.62,0.28334,0.071,0.38698
16.63,0.28267,0.045,0.38598
16.64,0.28178,0.019501,0.3852
16.65,0.28089,-0.0037506,0.38342
16.66,0.28011,-0.032501,0.38197
16.67,0.279,-0.0605,0.38153
16.68,0.27817,-0.08925,0.38097
16.69,0.27722,-0.11787,0.37991
16.7,0.276,-0.144,0.37797
16.71,0.27489,-0.162,0.37474
16.72,0.27344,-0.16425,0.36852
16.73,0.27222,-0.175,0.36429
16.74,0.27083,-0.21413,0.36535
16.75,0.26944,-0.22788,0.36146
16.76,0.26794,-0.25212,0.36029
16.77,0.26671,-0.26162,0.35556
16.78,0.26497,-0.276,0.3519
16.79,0.26321,-0.28975,0.34794
16.8,0.26199,-0.296,0.34294
16.81,0.26032,-0.3105,0.33983
16.82,0.25856,-0.31957,0.33538
16.83,0.25682,-0.323,0.32976
16.84,0.25515,-0.332,0.32593
16.85,0.25331,-0.33575,0.32103
16.86,0.25125,-0.34343,0.31651
16.87,0.24953,-0.358,0.31403
16.88,0.24775,-0.3675,0.31058
16.89,0.24575,-0.369,0.30536
16.9,0.24375,-0.37425,0.30113
16.91,0.2418,-0.38175,0.2974
16.92,0.23997,-0.38225,0.29212
16.93,0.23802,-0.38663,0.28823
16.94,0.23597,-0.39137,0.28456
16.95,0.23396,-0.39475,0.28
16.96,0.23196,-0.4015,0.27711
16.97,0.22996,-0.40075,0.27222
16.98,0.22818,-0.401,0.26777
16.99,0.2259,-0.404,0.26399
17,0.22396,-0.39837,0.25871
17.01,0.22212,-0.40238,0.25559
17.02,0.22001,-0.40025,0.25142
17.03,0.21808,-0.39943,0.24718
17.04,0.21606,-0.39825,0.24297
17.05,0.21395,-0.393,0.23841
17.06,0.21217,-0.39525,0.23586
17.07,0.21007,-0.39357,0.23199
17.08,0.20794,-0.38962,0.22813
17.09,0.20622,-0.38712,0.22457
17.1,0.20455,-0.38025,0.22006
17.11,0.20245,-0.37114,0.21522
17.12,0.2006,-0.374,0.21306
17.13,0.19894,-0.373,0.21017
17.14,0.19727,-0.3635,0.20594
17.15,0.1956,-0.3585,0.20272
17.16,0.19377,-0.35488,0.19972
17.17,0.1921,-0.34737,0.1961
17.18,0.19043,-0.34175,0.19304
17.19,0.18876,-0.33538,0.19015
17.2,0.18737,-0.329,0.18682
17.21,0.1857,-0.3225,0.18415
17.22,0.18437,-0.31675,0.18148
17.23,0.18281,-0.307,0.17836
17.24,0.18159,-0.30612,0.17686
17.25,0.18048,-0.29362,0.17297
17.26,0.17898,-0.29275,0.17214
17.27,0.17781,-0.28325,0.16925
17.28,0.17665,-0.27414,0.16674
17.29,0.17547,-0.266,0.16446
17.3,0.17481,-0.254,0.16146
17.31,0.17369,-0.25025,0.16057
17.32,0.17277,-0.245,0.15924
17.33,0.1718,-0.2345,0.1569
17.34,0.17119,-0.22762,0.1554
17.35,0.17047,-0.21575,0.15312
17.36,0.1696,-0.19986,0.15002
17.37,0.16902,-0.197,0.1499
17.38,0.16858,-0.193,0.14979
17.39,0.16836,-0.18,0.14745
17.4,0.1678,-0.17,0.14612
17.41,0.16763,-0.16238,0.14562
17.42,0.16724,-0.15063,0.144
17.43,0.16697,-0.14375,0.14373
17.44,0.1668,-0.13562,0.14323
17.45,0.1668,-0.12275,0.14167
17.46,0.1668,-0.116,0.14189
17.47,0.16669,-0.10525,0.14067
17.48,0.16613,-0.098,0.14033
17.49,0.16553,-0.096428,0.14081
17.5,0.16441,-0.095,0.141
17.51,0.16274,-0.09275,0.14033
17.52,0.16107,-0.09025,0.13922
17.53,0.15879,-0.084,0.13655
17.54,0.15601,-0.08825,0.13611
17.55,0.15323,-0.0935,0.13566
17.56,0.15012,-0.101,0.13489
17.57,0.14634,-0.104,0.133
17.58,0.14206,-0.1175,0.13233
17.59,0.13789,-0.125,0.13038
17.6,0.13305,-0.1315,0.12755
17.61,0.12836,-0.14671,0.12632
17.62,0.12254,-0.158,0.12299
17.63,0.11687,-0.17175,0.12032
17.64,0.1112,-0.19,0.11832
17.65,0.10478,-0.20729,0.11514
17.66,0.097911,-0.223,0.11109
17.67,0.091017,-0.24525,0.10825
17.68,0.084234,-0.255,0.10236
17.69,0.076839,-0.27762,0.098968
17.7,0.068817,-0.29914,0.094043
17.71,0.060937,-0.319,0.08896
17.72,0.052598,-0.34025,0.084067
17.73,0.044258,-0.362,0.078507
17.74,0.035203,-0.38771,0.072566
17.75,0.026243,-0.41262,0.067054
17.76,0.017347,-0.43587,0.060826
17.77,0.0081731,-0.4565,0.053876
17.78,-0.0022242,-0.482,0.046259
17.79,-0.011676,-0.5015,0.03803
17.8,-0.02135,-0.522,0.030024
17.81,-0.031025,-0.5515,0.023686
17.82,-0.040922,-0.57,0.014678
17.83,-0.052375,-0.599,0.0062272
17.84,-0.062383,-0.62213,-0.0023909
17.85,-0.07278,-0.64488,-0.011509
17.86,-0.083496,-0.66671,-0.020779
17.87,-0.094965,-0.686,-0.031803
17.88,-0.10553,-0.71,-0.040922
17.89,-0.11609,-0.738,-0.049373
17.9,-0.12709,-0.75814,-0.059985
17.91,-0.13872,-0.77975,-0.070668
17.92,-0.14929,-0.80512,-0.079675
17.93,-0.16029,-0.81875,-0.091851
17.94,-0.17103,-0.83925,-0.10214
17.95,-0.18262,-0.86157,-0.11298
17.96,-0.19349,-0.88,-0.1241
17.97,-0.2045,-0.8945,-0.13578
17.98,-0.21506,-0.9185,-0.145
17.99,-0.22653,-0.93757,-0.15676
18,-0.23725,-0.94237,-0.17058
18.01,-0.24781,-0.95313,-0.18237
18.02,-0.25837,-0.96,-0.19516
18.03,-0.26955,-0.965,-0.2095
18.04,-0.27967,-0.97175,-0.22162
18.05,-0.29001,-0.9755,-0.23419
18.06,-0.29968,-0.983,-0.24542
18.07,-0.30958,-0.98,-0.25887
18.08,-0.31998,-0.98713,-0.27133
18.09,-0.32943,-0.98588,-0.28384
18.1,-0.33888,-0.98087,-0.29668
18.11,-0.34796,-0.982,-0.30799
18.12,-0.35762,-0.9745,-0.32181
18.13,-0.36618,-0.9715,-0.33316
18.14,-0.37452,-0.971,-0.34383
18.15,-0.3831,-0.96529,-0.35527
18.16,-0.39176,-0.95787,-0.3669
18.17,-0.39915,-0.95425,-0.37669
18.18,-0.40683,-0.93875,-0.38892
18.19,-0.41389,-0.93,-0.39865
18.2,-0.42135,-0.92214,-0.4089
18.21,-0.4279,-0.91,-0.419
18.22,-0.43446,-0.89325,-0.42957
18.23,-0.44035,-0.8795,-0.4388
18.24,-0.44677,-0.86929,-0.44721
18.25,-0.45203,-0.853,-0.45614
18.26,-0.45725,-0.83888,-0.46382
18.27,-0.46198,-0.81887,-0.47271
18.28,-0.46704,-0.794,-0.48216
18.29,-0.47093,-0.7705,-0.49061
18.3,-0.47482,-0.7505,-0.49751
18.31,-0.47838,-0.73725,-0.5024
18.32,-0.48127,-0.709,-0.51019
18.33,-0.48433,-0.6875,-0.51602
18.34,-0.48683,-0.66375,-0.52186
18.35,-0.48867,-0.63425,-0.5282
18.36,-0.49036,-0.60829,-0.53351
18.37,-0.49195,-0.5775,-0.53865
18.38,-0.49273,-0.55175,-0.54266
18.39,-0.49328,-0.529,-0.54532
18.4,-0.49373,-0.4946,-0.55004
18.41,-0.49373,-0.46463,-0.55289
18.42,-0.49373,-0.43537,-0.55617
18.43,-0.49373,-0.41287,-0.55728
18.44,-0.49373,-0.38838,-0.55895
18.45,-0.49373,-0.358,-0.56123
18.46,-0.49373,-0.3325,-0.56289
18.47,-0.49373,-0.30925,-0.5639
18.48,-0.49373,-0.279,-0.56668
18.49,-0.49373,-0.26025,-0.56595
18.5,-0.49373,-0.2365,-0.56706
18.51,-0.49373,-0.21762,-0.56679
18.52,-0.49373,-0.19588,-0.56762
18.53,-0.49373,-0.17157,-0.56839
18.54,-0.49373,-0.15075,-0.56823
18.55,-0.49373,-0.126,-0.56979
18.56,-0.49373,-0.113,-0.56779
18.57,-0.49373,-0.092,-0.56801
18.58,-0.49389,-0.0725,-0.56812
18.59,-0.49417,-0.058125,-0.56701
18.6,-0.49417,-0.038249,-0.56745
18.61,-0.49468,-0.027571,-0.56591
18.62,-0.49528,-0.0089997,-0.56601
18.63,-0.49584,0.0070001,-0.56601
18.64,-0.4964,0.016,-0.5649
18.65,-0.49697,0.034285,-0.56509
18.66,-0.49784,0.045,-0.56417
18.67,-0.49857,0.050625,-0.56245
18.68,-0.49962,0.070251,-0.56401
18.69,-0.50073,0.0805,-0.56351
18.7,-0.50193,0.085857,-0.56172
18.71,-0.50307,0.085,-0.55956
18.72,-0.50418,0.09,-0.55867
18.73,-0.50552,0.102,-0.55934
18.74,-0.50694,0.10714,-0.55848
18.75,-0.50852,0.1105,-0.55756
18.76,-0.5098,0.10812,-0.55583
18.77,-0.51146,0.10937,-0.555
18.78,-0.5133,0.115,-0.55556
18.79,-0.51497,0.11475,-0.55467
18.8,-0.51664,0.1135,-0.55378
18.81,-0.5183,0.10325,-0.55122
18.82,-0.52042,0.103,-0.55155
18.83,-0.52242,0.10038,-0.55083
18.84,-0.52436,0.09725,-0.55055
18.85,-0.52642,0.097625,-0.55139
18.86,-0.52861,0.091286,-0.55041
18.87,-0.53065,0.089,-0.55111
18.88,-0.53287,0.08725,-0.55166
18.89,-0.53509,0.078,-0.55066
18.9,-0.53738,0.077714,-0.55187
18.91,-0.53976,0.072625,-0.55239
18.92,-0.54199,0.06075,-0.55133
18.93,-0.54466,0.058375,-0.55272
18.94,-0.54688,0.056875,-0.55433
18.95,-0.54926,0.048571,-0.55441
18.96,-0.552,0.04,-0.55511
18.97,-0.55422,0.0385,-0.55678
18.98,-0.55667,0.0295,-0.55711
18.99,-0.5593,0.018572,-0.5574
19,-0.562,0.01275,-0.55867
19.01,-0.56423,0.003625,-0.55934
19.02,-0.56673,-0.0026251,-0.56073
19.03,-0.56934,-0.0060002,-0.56312
19.04,-0.57201,-0.015,-0.56412
19.05,-0.57446,-0.0225,-0.56534
19.06,-0.57691,-0.039,-0.5649
19.07,-0.57913,-0.042,-0.56756
19.08,-0.58202,-0.057,-0.56745
19.09,-0.58452,-0.072,-0.56745
19.1,-0.58691,-0.0815,-0.56868
19.11,-0.58923,-0.10129,-0.56814
19.12,-0.59203,-0.113,-0.56957
19.13,-0.59425,-0.11775,-0.57224
19.14,-0.59648,-0.121,-0.57513
19.15,-0.59876,-0.10714,-0.5818
19.16,-0.60115,-0.10188,-0.58625
19.17,-0.60337,-0.10787,-0.58797
19.18,-0.6056,-0.1315,-0.58602
19.19,-0.60782,-0.15125,-0.58497
19.2,-0.6102,-0.15929,-0.58675
19.21,-0.61249,-0.166,-0.58892
19.22,-0.61427,-0.1625,-0.59292
19.23,-0.61627,-0.168,-0.59492
19.24,-0.61846,-0.17114,-0.59768
19.25,-0.62022,-0.175,-0.5997
19.26,-0.62189,-0.1805,-0.60165
19.27,-0.62383,-0.18113,-0.60443
19.28,-0.62583,-0.18,-0.6076
19.29,-0.62706,-0.183,-0.60993
19.3,-0.62872,-0.1805,-0.61316
19.31,-0.63039,-0.18925,-0.61371
19.32,-0.63162,-0.186,-0.61649
19.33,-0.63328,-0.18613,-0.61905
19.34,-0.6344,-0.19238,-0.61988
19.35,-0.6359,-0.18975,-0.62239
19.36,-0.63708,-0.19386,-0.62342
19.37,-0.63807,-0.1945,-0.62517
19.38,-0.63896,-0.19375,-0.62706
19.39,-0.64007,-0.194,-0.62895
19.4,-0.64077,-0.191,-0.63098
19.41,-0.64168,-0.1885,-0.63273
19.42,-0.64224,-0.19137,-0.6334
19.43,-0.64279,-0.18425,-0.6359
19.44,-0.64335,-0.18162,-0.63751
19.45,-0.64394,-0.18314,-0.63791
19.46,-0.64452,-0.179,-0.63962
19.47,-0.64452,-0.1725,-0.64162
19.48,-0.64474,-0.1665,-0.64318
19.49,-0.64496,-0.16029,-0.64483
19.5,-0.64496,-0.15475,-0.64596
19.51,-0.64496,-0.15414,-0.64604
19.52,-0.64468,-0.14637,-0.64735
19.53,-0.64407,-0.136,-0.64852
19.54,-0.64285,-0.1295,-0.64874
19.55,-0.64118,-0.1115,-0.65096
19.56,-0.63951,-0.10625,-0.64952
19.57,-0.63695,-0.092,-0.64985
19.58,-0.63417,-0.074125,-0.64985
19.59,-0.63084,-0.06225,-0.64846
19.6,-0.6275,-0.04075,-0.64841
19.61,-0.62361,-0.029571,-0.64579
19.62,-0.61894,-0.009,-0.64429
19.63,-0.61427,0.01725,-0.64385
19.64,-0.60938,0.039999,-0.64185
19.65,-0.60366,0.075715,-0.64216
19.66,-0.59742,0.11375,-0.64185
19.67,-0.59131,0.13987,-0.63873
19.68,-0.58469,0.16988,-0.63612
19.69,-0.57802,0.17413,-0.62695
19.7,-0.57023,0.17386,-0.6163
19.71,-0.56267,0.204,-0.61249
19.72,-0.55478,0.2625,-0.61449
19.73,-0.54644,0.297,-0.61049
19.74,-0.53738,0.333,-0.60486
19.75,-0.52842,0.36325,-0.59876
19.76,-0.51953,0.388,-0.59092
19.77,-0.51035,0.4155,-0.58369
19.78,-0.49996,0.444,-0.57468
19.79,-0.48995,0.4705,-0.56634
19.8,-0.47994,0.5035,-0.55911
19.81,-0.4696,0.526,-0.54922
19.82,-0.45903,0.558,-0.54132
19.83,-0.44741,0.58862,-0.53092
19.84,-0.43657,0.61425,-0.52064
19.85,-0.42545,0.64638,-0.51185
19.86,-0.41411,0.66743,-0.49976
19.87,-0.40165,0.6975,-0.48884
19.88,-0.3902,0.728,-0.47905
19.89,-0.37852,0.756,-0.46793
19.9,-0.36639,0.78814,-0.45764
19.91,-0.35356,0.82475,-0.44719
19.92,-0.34149,0.85,-0.4354
19.93,-0.32932,0.87913,-0.42417
19.94,-0.31748,0.90625,-0.41261
19.95,-0.30437,0.92929,-0.39867
19.96,-0.29179,0.953,-0.38564
19.97,-0.27956,0.9825,-0.37419
19.98,-0.26732,1.006,-0.36184
19.99,-0.25404,1.0349,-0.34879
20,-0.24164,1.0584,-0.3361
20.01,-0.22941,1.0736,-0.32159
20.02,-0.21717,1.0917,-0.30825
20.03,-0.20372,1.111,-0.29312
20.04,-0.1916,1.1295,-0.28022
20.05,-0.1797,1.1505,-0.26777
20.06,-0.1678,1.1565,-0.25231
20.07,-0.15613,1.169,-0.23841
20.08,-0.14328,1.183,-0.22357
20.09,-0.13188,1.1899,-0.20911
20.1,-0.12076,1.2024,-0.19605
20.11,-0.10948,1.2029,-0.1804
20.12,-0.097411,1.2065,-0.16502
20.13,-0.086625,1.211,-0.15112
20.14,-0.076061,1.211,-0.137
20.15,-0.065322,1.2166,-0.12385
20.16,-0.054599,1.2205,-0.11042
20.17,-0.044591,1.215,-0.096243
20.18,-0.035028,1.2086,-0.082066
20.19,-0.025353,1.2107,-0.070278
20.2,-0.015822,1.2127,-0.058205
20.21,-0.0066721,1.201,-0.044035
20.22,0.0021129,1.1932,-0.031692
20.23,0.010231,1.1755,-0.018014
20.24,0.019063,1.1651,-0.0053373
20.25,0.026577,1.151,0.0070615
20.26,0.034027,1.1318,0.019516
20.27,0.040977,1.1155,0.030913
20.28,0.048483,1.096,0.043146
20.29,0.054599,1.079,0.053487
20.3,0.060493,1.067,0.06205
20.31,0.066053,1.0392,0.073281
20.32,0.071168,1.019,0.082733
20.33,0.076672,0.99462,0.092352
20.34,0.08112,0.97025,0.10125
20.35,0.085012,0.95063,0.10836
20.36,0.088897,0.92043,0.1173
20.37,0.092518,0.8915,0.12543
20.38,0.095521,0.86525,0.13199
20.39,0.097856,0.839,0.13833
20.4,0.10002,0.81514,0.14316
20.41,0.1018,0.78675,0.14829
20.42,0.10308,0.74938,0.15529
20.43,0.10414,0.71625,0.16002
20.44,0.10453,0.68687,0.16369
20.45,0.10453,0.653,0.16758
20.46,0.10453,0.617,0.17169
20.47,0.10464,0.58975,0.17414
20.48,0.1052,0.561,0.17681
20.49,0.1058,0.53043,0.17938
20.5,0.10681,0.50375,0.18187
20.51,0.1077,0.47387,0.18509
20.52,0.10909,0.45075,0.18676
20.53,0.11076,0.425,0.18904
20.54,0.11242,0.40025,0.19171
20.55,0.11409,0.3845,0.19238
20.56,0.11609,0.359,0.19538
20.57,0.11832,0.34,0.19749
20.58,0.12121,0.32075,0.19933
20.59,0.12371,0.30013,0.20183
20.6,0.12688,0.28512,0.20361
20.61,0.12982,0.26486,0.2067
20.62,0.13344,0.2465,0.2095
20.63,0.13678,0.23575,0.21106
20.64,0.14056,0.22,0.2135
20.65,0.14412,0.21171,0.21522
20.66,0.14856,0.20538,0.21617
20.67,0.15262,0.18925,0.22006
20.68,0.15701,0.18013,0.2224
20.69,0.16146,0.178,0.2234
20.7,0.16623,0.17014,0.22634
20.71,0.17125,0.162,0.22952
20.72,0.17581,0.16375,0.23063
20.73,0.18081,0.1625,0.23285
20.74,0.18663,0.15986,0.23574
20.75,0.19182,0.16063,0.23791
20.76,0.19721,0.1595,0.24114
20.77,0.2025,0.16137,0.24364
