t,r,u,y
13.83,-0.57913,-0.1165,-0.558
13.84,-0.5828,-0.1145,-0.56323
13.85,-0.58625,-0.115,-0.56756
13.86,-0.5898,-0.11357,-0.57258
13.87,-0.59397,-0.13187,-0.57374
13.88,-0.59748,-0.16738,-0.57096
13.89,-0.60131,-0.17025,-0.5754
13.9,-0.60504,-0.185,-0.57768
13.91,-0.60893,-0.19714,-0.58078
13.92,-0.61293,-0.208,-0.58402
13.93,-0.61683,-0.21525,-0.58803
13.94,-0.62072,-0.2265,-0.59136
13.95,-0.62494,-0.24,-0.59413
13.96,-0.62895,-0.251,-0.5977
13.97,-0.63323,-0.25875,-0.6017
13.98,-0.63712,-0.26437,-0.60643
13.99,-0.64185,-0.271,-0.6116
14,-0.64574,-0.279,-0.61549
14.01,-0.64985,-0.2885,-0.61938
14.02,-0.65397,-0.30175,-0.62228
14.03,-0.6583,-0.301,-0.6285
14.04,-0.66303,-0.31588,-0.63162
14.05,-0.6672,-0.32462,-0.63579
14.06,-0.67165,-0.32975,-0.64085
14.07,-0.67571,-0.342,-0.64432
14.08,-0.68054,-0.3465,-0.65008
14.09,-0.68499,-0.3555,-0.6543
14.1,-0.689,-0.366,-0.65786
14.11,-0.69357,-0.37529,-0.66231
14.12,-0.69834,-0.38162,-0.66759
14.13,-0.70278,-0.38812,-0.67215
14.14,-0.70723,-0.38725,-0.67865
14.15,-0.71168,-0.39975,-0.68199
14.16,-0.71645,-0.40814,-0.68683
14.17,-0.72102,-0.413,-0.69211
14.18,-0.72547,-0.417,-0.69734
14.19,-0.72992,-0.422,-0.70234
14.2,-0.73475,-0.43214,-0.70653
14.21,-0.73926,-0.43675,-0.71168
14.22,-0.74371,-0.44163,-0.71663
14.23,-0.74815,-0.44475,-0.72191
14.24,-0.75305,-0.449,-0.72769
14.25,-0.75749,-0.4505,-0.73336
14.26,-0.76194,-0.4545,-0.73815
14.27,-0.76639,-0.4615,-0.74226
14.28,-0.77084,-0.463,-0.74815
14.29,-0.77573,-0.46975,-0.75277
14.3,-0.78018,-0.47225,-0.75805
14.31,-0.78463,-0.46775,-0.76478
14.32,-0.78914,-0.47171,-0.76938
14.33,-0.79397,-0.473,-0.77529
14.34,-0.79842,-0.47525,-0.78029
14.35,-0.80286,-0.479,-0.78507
14.36,-0.80744,-0.47814,-0.79085
14.37,-0.8122,-0.47975,-0.79586
14.38,-0.81665,-0.48075,-0.80103
14.39,-0.82066,-0.47463,-0.8077
14.4,-0.8251,-0.4805,-0.81159
14.41,-0.82987,-0.47871,-0.81735
14.42,-0.834,-0.477,-0.82288
14.43,-0.83845,-0.476,-0.828
14.44,-0.84267,-0.4745,-0.83311
14.45,-0.84728,-0.47429,-0.83813
14.46,-0.85135,-0.47425,-0.8429
14.47,-0.85563,-0.4745,-0.84768
14.48,-0.8598,-0.472,-0.85268
14.49,-0.86425,-0.468,-0.85846
14.5,-0.86814,-0.466,-0.86336
14.51,-0.87225,-0.464,-0.86803
14.52,-0.87637,-0.462,-0.8727
14.53,-0.88026,-0.455,-0.87848
14.54,-0.88454,-0.45825,-0.88204
14.55,-0.88843,-0.45575,-0.88649
14.56,-0.89232,-0.44625,-0.89249
14.57,-0.89627,-0.44543,-0.89665
14.58,-0.90028,-0.4365,-0.90272
14.59,-0.90394,-0.4355,-0.9065
14.6,-0.90784,-0.438,-0.90962
14.61,-0.9114,-0.43071,-0.91483
14.62,-0.91529,-0.42687,-0.91923
14.63,-0.91901,-0.42413,-0.92307
14.64,-0.9224,-0.40938,-0.92985
14.65,-0.92591,-0.412,-0.93225
14.66,-0.92976,-0.40771,-0.93649
14.67,-0.93319,-0.402,-0.9412
14.68,-0.93653,-0.39675,-0.94498
14.69,-0.93986,-0.3915,-0.94898
14.7,-0.9431,-0.38957,-0.95213
14.71,-0.94642,-0.3855,-0.95582
14.72,-0.94959,-0.37937,-0.95988
14.73,-0.95265,-0.37312,-0.96349
14.74,-0.95588,-0.365,-0.96788
14.75,-0.95877,-0.35875,-0.97167
14.76,-0.96188,-0.3585,-0.97367
14.77,-0.96466,-0.35525,-0.97667
14.78,-0.96744,-0.344,-0.98123
14.79,-0.9705,-0.34175,-0.98356
14.8,-0.973,-0.33425,-0.9869
14.81,-0.97561,-0.325,-0.99101
14.82,-0.97837,-0.31986,-0.99368
14.83,-0.98078,-0.3115,-0.99724
14.84,-0.98334,-0.30625,-0.9998
14.85,-0.98568,-0.309,-1.0004
14.86,-0.98796,-0.29443,-1.0052
14.87,-0.99035,-0.28862,-1.0078
14.88,-0.99257,-0.28338,-1.01
14.89,-0.99474,-0.27012,-1.0142
14.9,-0.99657,-0.271,-1.0149
14.91,-0.99864,-0.26314,-1.0177
14.92,-1.0008,-0.254,-1.0204
14.93,-1.0025,-0.24575,-1.0228
14.94,-1.0041,-0.242,-1.0244
14.95,-1.0059,-0.23814,-1.0256
14.96,-1.0076,-0.22863,-1.0281
14.97,-1.0093,-0.22225,-1.0301
14.98,-1.0107,-0.21537,-1.0318
14.99,-1.0124,-0.205,-1.0346
15,-1.0136,-0.19875,-1.0359
15.01,-1.015,-0.194,-1.0366
15.02,-1.0161,-0.1885,-1.0376
15.03,-1.0173,-0.176,-1.0404
15.04,-1.0183,-0.17538,-1.0402
15.05,-1.0191,-0.16725,-1.0418
15.06,-1.0203,-0.1545,-1.0441
15.07,-1.0209,-0.14843,-1.0447
15.08,-1.0219,-0.1395,-1.0462
15.09,-1.0225,-0.13475,-1.0464
15.1,-1.023,-0.132,-1.0462
15.11,-1.0236,-0.11929,-1.0481
15.12,-1.0242,-0.11375,-1.0483
15.13,-1.0244,-0.10475,-1.0492
15.14,-1.0248,-0.08825,-1.0518
15.15,-1.025,-0.09,-1.0501
15.16,-1.0253,-0.081429,-1.0506
15.17,-1.0253,-0.071,-1.0515
15.18,-1.0253,-0.0674,-1.0509
15.19,-1.0253,-0.0585,-1.0511
15.2,-1.0245,-0.050571,-1.0507
15.21,-1.0233,-0.036125,-1.051
15.22,-1.0217,-0.02325,-1.0507
15.23,-1.0194,-0.0069999,-1.0504
15.24,-1.0164,0.012999,-1.0497
15.25,-1.013,0.030751,-1.0483
15.26,-1.0093,0.052,-1.0468
15.27,-1.0048,0.08375,-1.0471
15.28,-0.99991,0.117,-1.0471
15.29,-0.99407,0.1285,-1.0407
15.3,-0.98796,0.13163,-1.0327
15.31,-0.98145,0.14775,-1.027
15.32,-0.97456,0.19443,-1.0275
15.33,-0.96611,0.237,-1.0253
15.34,-0.95832,0.26875,-1.0207
15.35,-0.94965,0.294,-1.0141
15.36,-0.9405,0.32886,-1.0086
15.37,-0.93069,0.36538,-1.0023
15.38,-0.92085,0.3945,-0.99457
15.39,-0.91034,0.43113,-0.98818
15.4,-0.89961,0.4535,-0.97778
15.41,-0.88769,0.49028,-0.96897
15.42,-0.87581,0.526,-0.96032
15.43,-0.86402,0.5615,-0.9512
15.44,-0.85157,0.5975,-0.94164
15.45,-0.83769,0.63114,-0.9297
15.46,-0.82466,0.669,-0.91912
15.47,-0.81132,0.70237,-0.90778
15.48,-0.79769,0.738,-0.89611
15.49,-0.7824,0.783,-0.88426
15.5,-0.76795,0.81925,-0.87203
15.51,-0.75349,0.8525,-0.85891
15.52,-0.7387,0.89175,-0.84645
15.53,-0.72369,0.936,-0.83489
15.54,-0.70673,0.97025,-0.81843
15.55,-0.69144,1.0065,-0.80453
15.56,-0.67548,1.045,-0.79085
15.57,-0.65957,1.0773,-0.77497
15.58,-0.64207,1.115,-0.75861
15.59,-0.62594,1.1465,-0.74282
15.6,-0.60982,1.177,-0.72636
15.61,-0.59311,1.213,-0.71041
15.62,-0.57552,1.2461,-0.69305
15.63,-0.559,1.2763,-0.6761
15.64,-0.54238,1.3096,-0.66031
15.65,-0.52609,1.3281,-0.64096
15.66,-0.50822,1.3593,-0.62316
15.67,-0.49106,1.382,-0.60404
15.68,-0.47482,1.405,-0.58625
15.69,-0.45814,1.4265,-0.56801
15.7,-0.44042,1.4467,-0.54768
15.71,-0.42401,1.4661,-0.52914
15.72,-0.40749,1.4796,-0.51002
15.73,-0.39137,1.494,-0.49111
15.74,-0.37408,1.51,-0.47104
15.75,-0.35806,1.5207,-0.45192
15.76,-0.3425,1.5265,-0.43235
15.77,-0.32726,1.5338,-0.41344
15.78,-0.3118,1.544,-0.39543
15.79,-0.29546,1.5475,-0.37435
15.8,-0.28072,1.5506,-0.35601
15.81,-0.26649,1.5527,-0.33766
15.82,-0.25195,1.5523,-0.31918
15.83,-0.23686,1.548,-0.29891
15.84,-0.22329,1.5405,-0.28011
15.85,-0.20995,1.532,-0.26154
15.86,-0.19679,1.5287,-0.24458
15.87,-0.18337,1.5224,-0.2269
15.88,-0.17114,1.5115,-0.20995
15.89,-0.1594,1.5025,-0.19421
15.9,-0.1479,1.4801,-0.17558
15.91,-0.13598,1.4677,-0.15962
15.92,-0.12499,1.452,-0.14367
15.93,-0.11498,1.434,-0.12888
15.94,-0.1052,1.414,-0.11409
15.95,-0.094933,1.3884,-0.09792
15.96,-0.086347,1.3695,-0.084512
15.97,-0.078007,1.3505,-0.072502
15.98,-0.069945,1.333,-0.061104
15.99,-0.061827,1.297,-0.045814
16,-0.055155,1.2575,-0.031359
16.01,-0.048706,1.2215,-0.018682
16.02,-0.042923,1.19,-0.0076728
16.03,-0.037808,1.16,0.0022243
16.04,-0.03247,1.1166,0.014234
16.05,-0.0283,1.0835,0.022852
16.06,-0.024408,1.0502,0.030802
16.07,-0.021033,1.0039,0.040858
16.08,-0.018237,0.959,0.049595
16.09,-0.016346,0.915,0.057379
16.1,-0.014678,0.868,0.064941
16.11,-0.013662,0.82714,0.069897
16.12,-0.013344,0.78188,0.07506
16.13,-0.013344,0.73675,0.079786
16.14,-0.013344,0.693,0.083956
16.15,-0.013344,0.6495,0.087681
16.16,-0.013344,0.601,0.091963
16.17,-0.013344,0.56,0.094742
16.18,-0.013344,0.51675,0.09819
16.19,-0.013344,0.479,0.099635
16.2,-0.013344,0.43913,0.10125
16.21,-0.013344,0.40538,0.10208
16.22,-0.013344,0.36412,0.10431
16.23,-0.013344,0.33375,0.10414
16.24,-0.013344,0.30071,0.10434
16.25,-0.013344,0.26375,0.10508
16.26,-0.013344,0.234,0.10497
16.27,-0.013344,0.19475,0.10653
16.28,-0.013344,0.16357,0.10612
16.29,-0.013344,0.138,0.10475
16.3,-0.013344,0.10675,0.10475
16.31,-0.013344,0.081625,0.10319
16.32,-0.013344,0.053857,0.10224
16.33,-0.013344,0.015,0.10408
16.34,-0.013344,-0.0057495,0.10164
16.35,-0.013344,-0.033501,0.10119
16.36,-0.013344,-0.062,0.10108
16.37,-0.013344,-0.093875,0.10069
16.38,-0.013344,-0.116,0.098912
16.39,-0.013344,-0.13038,0.095854
16.4,-0.013344,-0.15188,0.094242
16.41,-0.013344,-0.18025,0.093408
16.42,-0.013344,-0.195,0.090739
16.43,-0.013344,-0.212,0.088404
16.44,-0.013344,-0.225,0.085402
16.45,-0.013344,-0.2425,0.082733
16.46,-0.013344,-0.25562,0.080231
16.47,-0.013344,-0.27425,0.078896
16.48,-0.013344,-0.28038,0.075338
16.49,-0.012899,-0.288,0.071613
16.5,-0.012232,-0.295,0.069278
16.51,-0.01112,-0.3055,0.067832
16.52,-0.0096744,-0.30775,0.065052
16.53,-0.0080064,-0.314,0.063606
16.54,-0.0060048,-0.31488,0.061883
16.55,-0.0037807,-0.3105,0.059381
16.56,-0.0011676,-0.30375,0.056768
16.57,0.0017157,-0.29786,0.054901
16.58,0.0053376,-0.2915,0.053821
16.59,0.0090072,-0.28675,0.053598
16.6,0.012899,-0.279,0.053376
16.61,0.01703,-0.262,0.051724
16.62,0.021795,-0.2445,0.050652
16.63,0.026243,-0.22825,0.049818
16.64,0.031247,-0.20675,0.048872
16.65,0.03664,-0.19825,0.05143
16.66,0.042319,-0.17343,0.051152
16.67,0.048483,-0.155,0.052486
16.68,0.054599,-0.13175,0.053265
16.69,0.060715,-0.1065,0.054266
16.7,0.067737,-0.084571,0.056934
16.71,0.074559,-0.054125,0.057768
16.72,0.081787,-0.030876,0.060826
16.73,0.089016,-0.0021252,0.06305
16.74,0.096967,0.037,0.064496
16.75,0.10475,0.067751,0.067165
16.76,0.11253,0.108,0.068277
16.77,0.12032,0.15425,0.068722
16.78,0.12855,0.189,0.072502
16.79,0.13772,0.20475,0.081621
16.8,0.14634,0.22038,0.089961
16.81,0.15485,0.24138,0.097244
16.82,0.16381,0.29129,0.098809
16.83,0.17347,0.3425,0.10164
16.84,0.18237,0.3785,0.10709
16.85,0.19171,0.413,0.11298
16.86,0.20099,0.45186,0.11863
16.87,0.21111,0.489,0.12554
16.88,0.22057,0.522,0.13305
16.89,0.23002,0.55575,0.13989
16.9,0.23947,0.57625,0.15034
16.91,0.2496,0.61,0.15892
16.92,0.25976,0.633,0.16902
16.93,0.26922,0.663,0.17714
16.94,0.27889,0.6915,0.18593
16.95,0.28937,0.71957,0.19628
16.96,0.29902,0.74763,0.20528
16.97,0.30886,0.76612,0.21606
16.98,0.31831,0.78737,0.22635
16.99,0.32871,0.812,0.23708
17,0.33816,0.83625,0.24686
17.01,0.34761,0.8585,0.25665
17.02,0.35706,0.88075,0.2661
17.03,0.36651,0.899,0.27667
17.04,0.37647,0.91512,0.28912
17.05,0.38564,0.93387,0.29913
17.06,0.39454,0.952,0.30908
17.07,0.40356,0.95986,0.32134
17.08,0.413,0.972,0.33316
17.09,0.42134,0.979,0.34483
17.1,0.43012,0.989,0.3554
17.11,0.43825,1.002,0.36537
17.12,0.44691,1.0126,0.37613
17.13,0.45509,1.016,0.38753
17.14,0.46248,1.0227,0.39732
17.15,0.4701,1.0151,0.41044
17.16,0.47784,1.0191,0.42084
17.17,0.48528,1.012,0.43324
17.18,0.49195,1.0147,0.44235
17.19,0.49862,1.0145,0.45192
17.2,0.50548,1.0116,0.46234
17.21,0.51169,1.007,0.47204
17.22,0.51764,0.99775,0.48205
17.23,0.5232,0.98463,0.49262
17.24,0.52931,0.975,0.50262
17.25,0.53432,0.9615,0.51196
17.26,0.5391,0.948,0.52108
17.27,0.54355,0.939,0.52853
17.28,0.54799,0.923,0.53732
17.29,0.55227,0.901,0.54671
17.3,0.55589,0.886,0.55394
17.31,0.55922,0.8695,0.56073
17.32,0.56254,0.84486,0.56922
17.33,0.56534,0.8205,0.57713
17.34,0.56756,0.7955,0.58447
17.35,0.56979,0.769,0.59114
17.36,0.5715,0.75,0.59597
17.37,0.57329,0.72313,0.60165
17.38,0.57457,0.69413,0.60743
17.39,0.57518,0.668,0.61232
17.4,0.57574,0.63287,0.61822
17.41,0.57602,0.606,0.62151
17.42,0.57602,0.572,0.62628
17.43,0.57568,0.5415,0.62961
17.44,0.57468,0.511,0.63206
17.45,0.57224,0.47175,0.63456
17.46,0.56946,0.43237,0.63679
17.47,0.56573,0.38637,0.63946
17.48,0.56173,0.34725,0.63923
17.49,0.55632,0.29686,0.64
17.5,0.54977,0.24475,0.63984
17.51,0.5431,0.196,0.63873
17.52,0.53565,0.14025,0.63762
17.53,0.52683,0.086426,0.63435
17.54,0.51736,0.027749,0.63106
17.55,0.50741,-0.033126,0.62811
17.56,0.49706,-0.10037,0.62522
17.57,0.48483,-0.18528,0.62367
17.58,0.47282,-0.274,0.62272
17.59,0.45992,-0.30975,0.60893
17.6,0.44658,-0.339,0.59336
17.61,0.43257,-0.405,0.58547
17.62,0.41656,-0.48512,0.57674
17.63,0.40099,-0.552,0.56701
17.64,0.38514,-0.61763,0.55561
17.65,0.36863,-0.68025,0.54293
17.66,0.35006,-0.752,0.52864
17.67,0.33227,-0.8095,0.51352
17.68,0.31414,-0.86625,0.4974
17.69,0.29535,-0.922,0.47994
17.7,0.27394,-0.98325,0.46031
17.71,0.2542,-1.042,0.4428
17.72,0.23419,-1.105,0.42528
17.73,0.21361,-1.1659,0.4071
17.74,0.19158,-1.2333,0.38837
17.75,0.16891,-1.2995,0.36796
17.76,0.14723,-1.35,0.34606
17.77,0.12499,-1.411,0.32559
17.78,0.10122,-1.4631,0.301
17.79,0.077451,-1.5196,0.27761
17.8,0.054599,-1.5688,0.25381
17.81,0.031247,-1.6178,0.23007
17.82,0.0062274,-1.6711,0.2041
17.83,-0.017792,-1.73,0.18103
17.84,-0.041699,-1.768,0.15401
17.85,-0.065609,-1.812,0.12855
17.86,-0.08985,-1.8478,0.10108
17.87,-0.11632,-1.8723,0.067721
17.88,-0.14061,-1.684,-0.0080058
17.89,-0.1648,-1.5602,-0.06583
17.9,-0.18887,-1.8064,-0.042311
17.91,-0.21562,-1.653,-0.11164
17.92,-0.23953,-1.628,-0.14634
17.93,-0.26343,-1.7808,-0.14334
17.94,-0.28734,-1.511,-0.23263
17.95,-0.31364,-1.7152,-0.21795
17.96,-0.33727,-1.6965,-0.25187
17.97,-0.36062,-1.5494,-0.31136
17.98,-0.38392,-1.7909,-0.2854
17.99,-0.40769,-1.6517,-0.34574
18,-0.43179,-1.6075,-0.38186
18.01,-0.45414,-1.85,-0.35495
18.02,-0.47627,-1.5858,-0.43957
18.03,-0.49919,-1.6993,-0.4394
18.04,-0.52142,-1.7245,-0.46076
18.05,-0.54249,-1.5449,-0.52358
18.06,-0.56306,-1.7301,-0.5054
18.07,-0.58478,-1.6313,-0.5525
18.08,-0.60493,-1.6,-0.58046
18.09,-0.62416,-1.7615,-0.56678
18.1,-0.64274,-1.603,-0.62294
18.11,-0.66097,-1.6583,-0.62973
18.12,-0.68043,-1.7422,-0.63345
18.13,-0.69711,-1.5809,-0.68766
18.14,-0.71379,-1.6652,-0.68627
18.15,-0.72969,-1.6926,-0.69817
18.16,-0.74626,-1.624,-0.73125
18.17,-0.76105,-1.641,-0.74304
18.18,-0.77484,-1.6347,-0.7595
18.19,-0.78819,-1.612,-0.7784
18.2,-0.80209,-1.6134,-0.79297
18.21,-0.81404,-1.5877,-0.81076
18.22,-0.82494,-1.5644,-0.82705
18.23,-0.83545,-1.5457,-0.84123
18.24,-0.84569,-1.5146,-0.85764
18.25,-0.85502,-1.4767,-0.8747
18.26,-0.86336,-1.444,-0.88871
18.27,-0.87058,-1.411,-0.90217
18.28,-0.87772,-1.3644,-0.91718
18.29,-0.88371,-1.3214,-0.93013
18.3,-0.88916,-1.2774,-0.94214
18.31,-0.89327,-1.2252,-0.95471
18.32,-0.89684,-1.174,-0.96579
18.33,-0.89983,-1.122,-0.97545
18.34,-0.9015,-1.0537,-0.98779
18.35,-0.90272,-1.005,-0.99435
18.36,-0.90294,-0.941,-1.0035
18.37,-0.90294,-0.8775,-1.0109
18.38,-0.90261,-0.81662,-1.0175
18.39,-0.9015,-0.75788,-1.0228
18.4,-0.90039,-0.70213,-1.0268
18.41,-0.8985,-0.6395,-1.03
18.42,-0.89605,-0.5755,-1.0342
18.43,-0.89327,-0.51525,-1.0366
18.44,-0.89004,-0.454,-1.0386
18.45,-0.88576,-0.38762,-1.0392
18.46,-0.88159,-0.33387,-1.0378
18.47,-0.87715,-0.27713,-1.0368
18.48,-0.8717,-0.21375,-1.0361
18.49,-0.8659,-0.15514,-1.0331
18.5,-0.85969,-0.093,-1.03
18.51,-0.85313,-0.028999,-1.0275
18.52,-0.84634,0.025002,-1.0225
18.53,-0.83845,0.10257,-1.0209
18.54,-0.83033,0.1865,-1.0199
18.55,-0.82205,0.22537,-1.0094
18.56,-0.81354,0.26063,-0.99791
18.57,-0.80369,0.32929,-0.99171
18.58,-0.79397,0.399,-0.98612
18.59,-0.7844,0.46875,-0.98078
18.6,-0.77417,0.5225,-0.97078
18.61,-0.76361,0.5785,-0.96143
18.62,-0.75193,0.63675,-0.94954
18.63,-0.74081,0.68938,-0.93853
18.64,-0.72942,0.73438,-0.92574
18.65,-0.71774,0.777,-0.91195
18.66,-0.70434,0.82425,-0.89672
18.67,-0.69211,0.876,-0.88471
18.68,-0.67954,0.92475,-0.8717
18.69,-0.66675,0.977,-0.85935
18.7,-0.65224,1.0269,-0.8439
18.71,-0.63918,1.0675,-0.82833
18.72,-0.62544,1.106,-0.81243
18.73,-0.61199,1.1552,-0.79886
18.74,-0.59749,1.1926,-0.78126
18.75,-0.5828,1.2345,-0.76439
18.76,-0.56845,1.277,-0.74904
18.77,-0.55444,1.3118,-0.73203
18.78,-0.53916,1.3499,-0.71448
18.79,-0.52409,1.3846,-0.6965
18.8,-0.50963,1.4134,-0.67843
18.81,-0.49517,1.4434,-0.66092
18.82,-0.47937,1.469,-0.6407
18.83,-0.46437,1.491,-0.62094
18.84,-0.4498,1.5233,-0.60404
18.85,-0.43501,1.537,-0.5838
18.86,-0.42056,1.559,-0.56556
18.87,-0.40421,1.5807,-0.54521
18.88,-0.38976,1.5975,-0.52614
18.89,-0.3753,1.6113,-0.50668
18.9,-0.36084,1.6185,-0.48644
18.91,-0.34505,1.626,-0.46459
18.92,-0.33115,1.6375,-0.44613
18.93,-0.31692,1.6452,-0.42734
18.94,-0.30335,1.653,-0.40877
18.95,-0.28806,1.6534,-0.38709
18.96,-0.27444,1.649,-0.36707
18.97,-0.2611,1.6478,-0.34828
18.98,-0.2482,1.6483,-0.33032
18.99,-0.23447,1.6413,-0.31041
19,-0.22129,1.6353,-0.29101
19.01,-0.20906,1.631,-0.274
19.02,-0.19682,1.6182,-0.25543
19.03,-0.18415,1.6067,-0.23695
19.04,-0.17236,1.5924,-0.2184
19.05,-0.16085,1.5747,-0.20116
19.06,-0.15012,1.5615,-0.18481
19.07,-0.13884,1.544,-0.16782
19.08,-0.1281,1.522,-0.15079
19.09,-0.11821,1.5065,-0.13633
19.1,-0.10875,1.479,-0.11987
19.11,-0.099635,1.4605,-0.10608
19.12,-0.090294,1.4361,-0.09085
19.13,-0.081732,1.4136,-0.077784
19.14,-0.073948,1.3967,-0.066386
19.15,-0.066553,1.3592,-0.051207
19.16,-0.058713,1.322,-0.036362
19.17,-0.052042,1.2865,-0.023352
19.18,-0.045703,1.2525,-0.011343
19.19,-0.040032,1.222,-0.00088971
19.2,-0.034083,1.1811,0.011176
19.21,-0.029357,1.1405,0.022296
19.22,-0.024909,1.1016,0.032026
19.23,-0.021017,1.0685,0.039699
19.24,-0.017538,1.0254,0.048992
19.25,-0.014345,0.9845,0.057046
19.26,-0.01201,0.946,0.064051
19.27,-0.0098967,0.89875,0.071724
19.28,-0.0083876,0.85414,0.078031
19.29,-0.007228,0.80812,0.084012
19.3,-0.006672,0.76487,0.08846
19.31,-0.006672,0.72175,0.092518
19.32,-0.006672,0.67,0.097856
19.33,-0.0064496,0.628,0.10075
19.34,-0.0062272,0.58875,0.10342
19.35,-0.0053376,0.55,0.10586
19.36,-0.0046386,0.51286,0.1084
19.37,-0.0034472,0.475,0.11087
19.38,-0.001946,0.44413,0.11237
19.39,-0.00027799,0.4115,0.11465
19.4,0.0015569,0.38212,0.11665
19.41,0.0039397,0.35828,0.11705
19.42,0.0062273,0.329,0.11921
19.43,0.0090072,0.30775,0.11987
19.44,0.011787,0.2885,0.12054
19.45,0.015187,0.26229,0.12283
19.46,0.01857,0.2485,0.12304
19.47,0.022073,0.22725,0.12532
19.48,0.025965,0.21412,0.12616
19.49,0.030246,0.204,0.12632
19.5,0.034694,0.191,0.1281
19.51,0.039142,0.1825,0.12899
19.52,0.04359,0.1755,0.12988
19.53,0.048483,0.161,0.133
19.54,0.053988,0.16013,0.13327
19.55,0.05927,0.15762,0.13466
19.56,0.06483,0.15412,0.13683
19.57,0.070469,0.15157,0.13884
19.58,0.076728,0.153,0.14056
19.59,0.08251,0.15775,0.14156
19.6,0.088516,0.16,0.14412
19.61,0.095251,0.16543,0.14589
19.62,0.1018,0.169,0.14895
19.63,0.10831,0.17462,0.15179
19.64,0.11498,0.18163,0.1544
19.65,0.12182,0.18537,0.1579
19.66,0.12925,0.20171,0.15981
19.67,0.13655,0.206,0.16413
19.68,0.14334,0.2185,0.16691
19.69,0.15056,0.23,0.17014
19.7,0.15841,0.23657,0.17551
19.71,0.16619,0.25025,0.17903
19.72,0.17342,0.25538,0.18487
19.73,0.18092,0.26475,0.1896
19.74,0.18904,0.284,0.19304
19.75,0.19682,0.29475,0.19816
19.76,0.20439,0.3085,0.20283
19.77,0.21195,0.3215,0.2075
19.78,0.21973,0.324,0.21528
19.79,0.22785,0.34062,0.22001
19.8,0.23563,0.35313,0.22557
19.81,0.24342,0.36375,0.23163
19.82,0.25087,0.37686,0.23714
19.83,0.25932,0.3905,0.24308
19.84,0.26677,0.40275,0.24898
19.85,0.27444,0.416,0.25443
19.86,0.28188,0.42743,0.26097
19.87,0.2899,0.43975,0.26732
19.88,0.29729,0.45287,0.27333
19.89,0.30452,0.46963,0.27828
19.9,0.31175,0.48,0.28451
19.91,0.31918,0.49429,0.29058
19.92,0.32648,0.506,0.29713
19.93,0.33316,0.51925,0.30269
19.94,0.33983,0.53,0.30869
19.95,0.34707,0.53829,0.31632
19.96,0.35378,0.54788,0.32242
19.97,0.3599,0.55,0.3301
19.98,0.36629,0.55938,0.33621
19.99,0.37274,0.571,0.34205
20,0.37875,0.576,0.3485
20.01,0.38453,0.583,0.35451
20.02,0.38998,0.58775,0.36084
20.03,0.39543,0.582,0.36918
20.04,0.4011,0.58937,0.3748
20.05,0.4061,0.59062,0.38092
20.06,0.41094,0.5915,0.38692
20.07,0.41551,0.588,0.39409
20.08,0.42034,0.59,0.39965
20.09,0.42445,0.58975,0.40521
20.1,0.42834,0.584,0.41144
20.11,0.43235,0.58029,0.41697
20.12,0.43624,0.57412,0.42328
20.13,0.43957,0.566,0.42907
20.14,0.44241,0.56062,0.43385
20.15,0.44519,0.55212,0.4388
20.16,0.44817,0.54614,0.4434
20.17,0.45058,0.529,0.44969
20.18,0.45236,0.524,0.45258
20.19,0.45436,0.5115,0.45725
20.2,0.45617,0.49257,0.46278
20.21,0.45737,0.47987,0.46665
20.22,0.45848,0.45975,0.47149
20.23,0.45931,0.44413,0.4751
20.24,0.45992,0.43,0.47772
20.25,0.46037,0.41425,0.48038
20.26,0.46037,0.395,0.4835
20.27,0.46037,0.3735,0.48683
20.28,0.46037,0.354,0.48953
20.29,0.46037,0.33012,0.49301
20.3,0.46037,0.31363,0.49473
20.31,0.46037,0.29838,0.49601
20.32,0.46037,0.28043,0.49748
20.33,0.46037,0.262,0.49951
20.34,0.46037,0.248,0.5004
20.35,0.46037,0.224,0.50329
20.36,0.46037,0.212,0.50351
20.37,0.46037,0.19363,0.50446
20.38,0.46037,0.17838,0.50535
20.39,0.46037,0.16337,0.50618
20.4,0.46037,0.1425,0.50813
20.41,0.46037,0.131,0.50741
20.42,0.46037,0.119,0.50729
20.43,0.46037,0.1025,0.50818
20.44,0.46037,0.088999,0.50841
20.45,0.46037,0.071875,0.5093
20.46,0.46037,0.054374,0.51013
20.47,0.46037,0.047125,0.50868
20.48,0.46037,0.039,0.50768
20.49,0.46037,0.022857,0.50847
20.5,0.46037,0.011,0.5083
20.51,0.46037,0.0019997,0.50752
20.52,0.46037,-0.013,0.50796
20.53,0.46037,-0.025714,0.50764
20.54,0.45998,-0.0365,0.50685
20.55,0.45937,-0.053875,0.50735
20.56,0.45842,-0.066375,0.50652
20.57,0.45751,-0.082714,0.5058
20.58,0.45592,-0.1,0.50574
20.59,0.45425,-0.11275,0.50385
20.6,0.45258,-0.1325,0.50351
20.61,0.45058,-0.1305,0.49818
20.62,0.44808,-0.147,0.49629
20.63,0.4453,-0.167,0.49501
20.64,0.44252,-0.18138,0.4925
20.65,0.43935,-0.19888,0.49034
20.66,0.43602,-0.20925,0.48572
20.67,0.43235,-0.2235,0.48261
20.68,0.42868,-0.23925,0.47916
20.69,0.42478,-0.255,0.47594
20.7,0.42034,-0.27212,0.47193
20.71,0.41589,-0.28962,0.46832
20.72,0.41144,-0.2995,0.4632
20.73,0.40655,-0.31175,0.4582
